,fire_name,fire_size,fire_cause,latitude,longitude,state,discovery_month,year,putout_time,Vegetation,Temp_pre_30,Temp_pre_15,Temp_pre_7,Temp_cont,Wind_pre_30,Wind_pre_15,Wind_pre_7,Wind_cont,Hum_pre_30,Hum_pre_15,Hum_pre_7,Hum_cont,Prec_pre_30,Prec_pre_15,Prec_pre_7,Prec_cont,remoteness
28797,JOHNSON,30.0,Lightning,43.80972222,-114.9313889,ID,Aug,2000,3,9,26.19191919,27.38211382,27.53333333,25.3,3.819105691,3.738934426,3.922689076,3.708,23.62398374,22.73770492,28.27731092,20.96,0.0,0.0,0.0,0.0,0.4415447436163677
28800,MOTTLED DUCK,1.5,Lightning,29.03833333,-81.36222222,FL,Jun,2007,3,12,23.80228311,24.37482679,25.10829694,27.77307692,4.119380734,4.405568445,4.767105263,2.402564103,66.8956422,67.76566125,69.5,64.19230769,41.3,22.2,12.0,0.0,0.1326168532069234
28803,LAVA,12.0,Lightning,41.50666667,-121.5216667,CA,Aug,2008,0,15,19.25150327,17.71871795,18.01371429,0.0,2.254461942,2.075193798,1.816091954,0.0,49.61366623,54.00516796,52.93678161,0.0,1.3,1.3,0.0,0.0,0.5092925129180152
28806,"514 QUARRY ROAD, AL",110.0,Accidental,33.955858,-85.887407,AL,Mar,2011,3,16,12.0106679,10.70528267,13.94632207,18.2962963,2.590120594,2.479425394,1.808747515,2.8430555560000004,68.73637634,72.03921569,70.33996024,65.52777778,180.1,163.3,14.0,0.0,0.1694457681887613
28812,SOLLERS,1.0,Other,32.40777778,-110.7066667,AZ,Oct,2009,1,12,20.76369771,19.80554017,15.75882353,14.38571429,3.403643725,3.761772853,3.972352941,2.476190476,30.28070175,25.87257618,20.17058824,19.61904762,0.8,0.0,0.0,0.0,0.4053145202929844
28813,ANDREW,3.3,Lightning,45.5994,-108.1907,MT,Jul,2009,0,15,20.24827128,21.27161804,21.27687861,0.0,2.879654255,3.038992042,3.469364162,0.0,48.2442953,44.55135135,41.73410405,0.0,17.5,8.2,2.3,0.0,0.3741464286745564
28816,BROWNINGTON,240.0,Other,38.248889,-93.728889,MO,Jan,2006,0,0,1.833860759,4.706122449,0.0,0.0,4.681803797,4.876326531,0.0,0.0,72.6528,79.21008403,0.0,0.0,13.5,7.1,0.0,0.0,0.2387977834000589
28819,SNEAD,3.0,Other,35.81512,-101.63327,TX,Apr,2010,0,15,9.550843373,14.55768194,15.26315789,0.0,5.526626506,6.055795148,5.848538012000001,0.0,51.57493857,32.87603306,25.91463415,0.0,23.1,3.6,0.0,0.0,0.3147539596180708
28822,CURRIE RD,0.7,Debris Burning,43.61256,-89.44913000000001,WI,Jul,2012,0,9,24.9058548,26.41353383,24.46868687,0.0,3.129461358,2.301503759,2.053535354,0.0,51.10444965,49.69548872,47.31919192,0.0,0.0,0.0,0.0,0.0,0.1970724959862715
28823,HERMITAGE CIRCLE RD,11.8,Debris Burning,36.634767,-87.88145,TN,Sep,2007,0,0,28.58296489,28.26165803,26.60680628,0.0,2.009244792,2.37974026,2.333507853,0.0,56.38151042,55.58701299,61.08900524,0.0,0.0,0.0,0.0,0.0,0.1858739480161086
28824,20223,3.0,Arson,34.87416667,-94.92833333,OK,Dec,2012,0,16,10.35657834,7.95716946,8.820717131,0.0,1.969316597,1.709497207,2.065936255,0.0,66.29532614,64.24315789,62.68736142,0.0,0.0,0.0,0.0,0.0,0.2519006813997688
28826,INDIAN CREEK,2.4,Lightning,42.5677,-118.5677,OR,Aug,2006,2,4,25.722,25.18743229,22.48096192,26.74825175,2.364747835,2.529046563,2.65041841,2.542657343,37.48012232,36.20509978,35.78451883,35.55944056,59.2,0.0,0.0,0.0,0.4787054410035773
28828,6123,5.0,Utilities,32.2793,-94.46835,TX,Aug,2015,0,12,29.59963504,30.0179803,29.82311828,0.0,2.758794588,2.544029851,2.65027027,0.0,67.08364084,63.65422886,60.90810811,0.0,0.0,0.0,0.0,0.0,0.2493539776103859
28831,FY2015-DODGE-055,0.7,Debris Burning,32.285375,-83.14641667,GA,Jun,2015,0,12,24.21921296,24.09212234,24.155666,0.0,1.55962963,1.624374421,1.205367793,0.0,62.33966399,65.28926905,68.82758621,0.0,0.0,0.0,0.0,0.0,0.1459823308308725
28837,VEST-TALCUM ROAD,12.0,Debris Burning,37.5408287,-83.09620667,KY,Apr,2013,1,0,3.815490534,3.236781609,6.449537037000001,4.766666667,2.364629948,2.422167488,1.739814815,1.654166667,70.54703196,68.56228374,64.79901961,33.16666667,106.7,72.5,5.9,0.0,0.1422397913276933
28838,NOBLES,6.0,Lightning,26.2003,-81.0736,FL,May,2015,9,12,17.58625839,17.45231589,16.54155909,19.69825919,1.870833333,1.933333333,1.951190476,1.250462963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1325585117066012
28841,525,4.5,Other,37.20519,-108.72271,CO,Jul,2011,0,0,23.54876463,23.25,22.91847826,0.0,2.9452535760000003,2.7342783510000004,2.829347826,0.0,41.40442133,43.43041237,47.97282609,0.0,22.5,20.7,16.3,0.0,0.3827307320047544
28845,"17952 WALKER SPRINGS RD, AL",1.5,Debris Burning,31.5275071,-87.7777858,AL,Oct,2011,0,12,12.16084491,9.633611111,6.141418651,0.0,2.57,2.7380555560000004,2.826785714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1882803452010233
28853,COFFEE ROAD (03),1.5,Debris Burning,30.5329,-85.4168,FL,May,2011,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1676648585039464
28856,OTIS,2.5,Lightning,31.16222222,-89.10305556,MS,Jun,2006,6,12,24.23155929,25.58812616,25.98409543,26.61498708,1.853127918,1.684601113,1.745526839,2.065633075,65.90249878,63.99512195,60.17586912,71.29411765,48.0,45.2,0.0,0.0,0.2006372664328732
28861,FLATLAND,13.0,Arson,47.94273448,-116.8520775,ID,Jun,2015,1,15,18.95786517,20.67518939,20.07916667,19.8028169,3.1106273410000003,3.3535037880000003,3.731458333,2.584507042,51.96468927,41.90830946,39.72708333,41.54929577,57.9,0.0,0.0,0.0,0.4598823267111285
28871,EMERALD 2,1.0,Accidental,38.95111111,-120.0844444,CA,Jun,2001,0,0,13.76223776,14.19662921,15.88622754,0.0,3.646071429,3.4975,3.219491525,0.0,37.425,37.72857143,36.34745763,0.0,0.0,0.0,0.0,0.0,0.4956963723698362
28873,RAISIN SMUGGLER,1.8,Accidental,45.12777778,-118.4538889,OR,Nov,1999,1,9,9.069602273,10.04481793,12.77710843,16.5,4.523721591,5.78627451,6.058433735,6.129166667000001,49.75248933,48.59943978,45.64457831,36.58333333,21.9,3.4,1.3,0.0,0.4767411652718731
28878,LA JARA CANYON,10.0,Lightning,36.62111111,-106.1816667,NM,Jun,2014,7,0,14.94469907,13.87203704,9.966369048,18.83338294,3.365694444,3.5311111110000004,3.836309524,2.804166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3582054487723534
28887,AQUADUCT1,1.5,Lightning,37.2911,-108.564,CO,Jul,1998,0,0,22.583210600000005,22.95930233,24.55696203,0.0,3.226215022,2.761627907,3.224683544,0.0,37.56868538,44.90643275,34.53164557,0.0,0.0,0.0,0.0,0.0,0.3811251495446228
28888,FAIRMONT,5.0,Utilities,34.75777778,-118.52,CA,Jul,2000,0,16,25.92112676,25.66480447,22.89156627,0.0,6.346175637000001,6.501120447999999,7.184848485,0.0,32.08498584,31.56022409,36.27878788,0.0,1.8,0.0,0.0,0.0,0.4820949793821734
28890,RODEO,1.5,Lightning,45.1833,-106.7339,MT,Aug,1996,0,9,22.77120501,22.72461059,23.29395973,0.0,2.730985915,2.667601246,2.016778523,0.0,41.46165884,40.81931464,38.01342282,0.0,21.4,15.0,13.0,0.0,0.3600076735530149
28894,CARLTON ROAD #2,2.0,Arson,37.48388889,-83.98583333,KY,Sep,1999,1,0,23.02028796,21.98542714,21.46815642,21.2375,1.986518325,1.980904523,1.682681564,0.895833333,67.68232044,69.53369272,66.87804878,61.625,71.1,63.5,0.3,0.0,0.1502291552398662
28908,HOUSE,1.0,Arson,39.565739,-123.400848,CA,Oct,2010,1,0,17.98748387,17.36921053,17.15649718,19.69583333,1.11316129,1.061578947,0.7022598870000001,0.5125,61.25848564,59.091644200000005,57.44970414,50.83333333,3.3,0.5,0.0,0.0,0.5294896021507713
28910,TORCH,320.0,Arson,35.9999,-118.0009,CA,Aug,1999,0,15,30.36410256,31.1122449,32.58139535,0.0,2.838461538,2.284693878,1.995348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4760643818740462
28914,PAINT BR.,18.0,Arson,38.14762685,-81.44436713,WV,Mar,2003,1,0,7.14539749,12.47404922,12.98356808,7.247222222,1.670606695,1.882997763,2.163380282,1.522222222,69.45584416,67.19480519,64.72826087,45.875,66.9,34.7,13.8,8.2,0.1272168239729447
28922,FY2011-GREENE-008,6.1,Debris Burning,33.69805926,-83.12233291,GA,Jan,2011,0,16,3.829503106,4.838051044,5.972377622000001,0.0,1.731469979,1.3503480280000002,1.166783217,0.0,63.82703263,65.65737515,54.16083916,0.0,0.0,0.0,0.0,0.0,0.1447871420430619
28925,SKYLINE 1,6.0,Lightning,40.2441,-108.8101,CO,Jul,2000,1,14,22.04333333,23.33057851,24.48739496,22.73913043,2.753833333,2.840495868,3.177310924,2.486956522,37.39242685,37.39910314,25.30693069,37.82608696,3.1,0.3,0.0,0.0,0.3820883500116181
28929,DOUBLE - D,3.0,Accidental,35.63656,-108.98831,NM,Jul,2009,0,15,22.00686901,23.32845528,24.3244186,0.0,2.2622400000000003,2.346883469,2.062790698,0.0,36.5872,32.57452575,26.55813953,0.0,7.1,5.0,0.5,0.0,0.3862419815255946
28932,CO LINE,1.0,Lightning,40.13333333,-115.55,NV,Aug,1994,0,14,23.06965318,22.1,21.32951807,0.0,3.806647399,3.715406977,3.425301205,0.0,25.0765896,27.79651163,34.07228916,0.0,0.0,0.0,0.0,0.0,0.4491623582727788
28949,FY2012-JEFF DAVIS-007,1.64,Debris Burning,31.71906947,-82.73089444,GA,Aug,2011,0,12,28.26674473,27.80647668,28.1625641,0.0,1.670023419,1.630829016,1.778974359,0.0,71.69764706,71.12176166,71.28205128,0.0,62.8,19.6,0.3,0.0,0.1426860989776126
28951,FY2012-TATTNALL-023,6.1,Arson,32.03629004,-82.12356612,GA,Dec,2011,0,12,11.55540102,12.51899907,14.11928429,0.0,2.278117756,2.202687674,2.437972167,0.0,73.60406886,73.86016949,77.16628176,0.0,0.0,0.0,0.0,0.0,0.137043964141748
28954,CJ DAM,1.0,Arson,42.9499,-115.9843,ID,Jul,1993,0,4,18.4883263,19.26,19.07321429,0.0,4.243380282,4.343380282,4.542261905,0.0,43.67842031,39.65915493,37.20238095,0.0,8.0,0.0,0.0,0.0,0.4524209000647328
28958,DOCTOR 4,25.0,Other,37.75138889,-91.21666667,MO,Mar,2001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2157989650785157
28965,FY2013-STEPHENS-004,1.05,Debris Burning,34.64222222,-83.27922222,GA,Mar,2013,0,16,7.479126731,8.405800464,11.34,0.0,2.50372737,2.476102088,2.102439024,0.0,60.33120341,55.22041763,53.48292683,0.0,98.2,38.7,25.7,0.0,0.1455726088322446
28971,ANAN,0.75,Lightning,33.42777778,-105.7433333,NM,Jul,2003,1,16,20.21643574,21.67054264,21.94715447,20.10144928,3.524749164,3.4396317830000003,2.423170732,3.2,40.39399806,36.21582031,42.31364562,60.09836066,0.0,0.0,0.0,0.0,0.3559306030804221
28975,MINE,100.3,Other,37.68527778,-88.43611111,IL,Oct,2007,0,0,21.97762238,22.21548507,20.66533865,0.0,1.901398601,1.854850746,2.283266932,0.0,63.95681708,65.16451933,67.18895966,0.0,0.0,0.0,0.0,0.0,0.1903491892334636
28977,HORSESHOE,28.8,Debris Burning,47.0005,-95.3798,MN,Apr,2004,0,15,3.318588235,4.6975655430000005,4.061630219,0.0,4.351741996,4.126029963,3.705367793,0.0,66.16855524,58.49812734,57.027833,0.0,0.0,0.0,0.0,0.0,0.2510679538091283
28978,PACK,8.9,Other,40.590675,-120.23857,CA,May,2012,3,15,10.55510204,13.13890411,11.66802326,6.579787233999999,2.720769231,2.6140883980000003,2.851176471,3.426595745,55.59869281,47.38950276,52.14705882,71.27659574,36.3,4.8,4.8,4.4,0.496521900294689
28979,03/ALLENTON RD FIRE-0315,44.0,Lightning,30.0952,-85.4703,FL,Apr,2010,0,12,15.58498563,16.68855422,17.83415301,0.0,3.572988506,2.9277108430000003,2.9396174860000004,0.0,80.84086242,80.95465995,83.88700565,0.0,141.9,51.1,21.1,0.0,0.1684915438198209
28982,HAGARD,4.0,Other,48.8625,-100.0537,ND,Apr,2002,0,15,2.68537415,4.852090032,3.486111111,0.0,6.169557823,6.924437299,7.93125,0.0,70.83218391,65.86178862,63.02803738,0.0,17.7,7.8,4.1,0.0,0.2948691282437568
28985,TOWER,733.3,Arson,46.2608,-100.6975,ND,Mar,2015,2,9,-8.038137692000001,-6.927238806,0.324649299,7.416666667,4.9421991080000005,4.584794776,3.518036072,3.559722222,72.65227818,70.6187291,63.31868132,60.61702128,0.0,0.0,0.0,0.0,0.3014902022171477
28988,LIVINGSTON - 902,1.0,Utilities,31.49473604,-94.13695985,TX,Sep,2011,0,12,28.64051282,26.21800948,23.0811359,0.0,2.372550026,2.654218009,1.5985801219999998,0.0,50.58896338,49.51279621,45.03042596,0.0,8.9,8.9,0.0,0.0,0.2468394805223162
28992,ARCHER,2.0,Lightning,30.5064,-94.1031,TX,Oct,2010,0,12,21.08251391,21.13753475,22.09583333,0.0,1.352668213,1.1,0.8361111109999999,0.0,66.25475638,71.26598703,76.21031746,0.0,32.5,31.2,0.0,0.0,0.2472783424236102
28996,SIGNAL PEAK RD.,70.0,Other,46.333564,-120.733372,WA,Jul,2001,0,9,22.11487119,21.51513002,22.55025126,0.0,3.008937198,3.153477218,3.171573604,0.0,43.28398058,45.67386091,47.05076142,0.0,35.3,1.8,1.8,0.0,0.4996973954031141
28997,PAT-95-2,600.0,Other,45.92777778,-119.5,WA,Aug,1995,0,15,24.85766551,25.03150685,24.60367647,0.0,3.372473868,3.426369863,2.805147059,0.0,45.46596859,41.97260274,39.875,0.0,0.0,0.0,0.0,0.0,0.4871866086115959
29001,GREENWALT,10.0,Other,45.6075,-107.5231,MT,Apr,2004,0,15,9.857352941,10.52923977,11.27777778,0.0,3.647058824,3.9,4.075308642,0.0,41.22974963,43.71847507,38.71604938,0.0,1.8,1.8,0.0,0.0,0.3676060193307133
29004,RATTLER,5.0,Arson,34.81,-89.29166667,MS,Sep,2000,1,16,30.12728337,30.88290398,32.46633166,31.58571429,3.142756184,3.283490566,3.022727273,3.537037037,55.00235571,51.05424528,46.85353535,47.03703704,39.2,0.0,0.0,0.0,0.1998304042049346
29008,MARCI,2.0,Other,33.3717,-112.2474,AZ,May,2001,1,16,31.50669643,32.73777778,34.30188679,34.06666667,4.202030457,3.941013825,4.15,4.593333333,16.34536082,18.08962264,15.27722772,16.8,0.0,0.0,0.0,0.0,0.4199264297957428
29014,PATTERSON CEMETERY,12.5,Arson,36.74888889,-92.9625,MO,Mar,2009,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2324845470308587
29034,WALLA WALLA,1.0,Lightning,43.84333333,-115.7916667,ID,Oct,1995,0,9,16.00097222,12.85888889,10.48214286,0.0,3.394583333,3.4775,3.4726190480000003,0.0,43.24861111,47.5,53.32738095,0.0,22.7,21.5,9.4,0.0,0.450184552045912
29035,SE114,4.0,Other,34.0344,-94.5447,OK,Mar,2007,0,16,8.506818182,11.27146341,8.335119048,0.0,2.588636364,2.813170732,2.135714286,0.0,65.04126214,58.75,55.66071429,0.0,34.8,6.1,0.3,0.0,0.2488586822221572
29043,ALLISON 412,836.0,Utilities,30.53874037,-100.4081305,TX,Sep,2011,0,12,28.51002331,27.12197393,27.45833333,0.0,3.162797203,3.110986965,3.200595238,0.0,39.37202797,33.62104283,33.56944444,0.0,0.0,0.0,0.0,0.0,0.3066736022198082
29048,BROKE,450.0,Other,18.0185,-67.0904,PR,Jun,2003,2,12,26.0499002,26.28716216,26.02898551,26.83783784,4.033467742,4.18556701,3.78962963,3.413513514,82.16528926,81.84265734,83.40151515,84.13513514,0.0,0.0,0.0,0.0,0.0208511512724036
29050,PARMLEE CANYON,1.5,Lightning,44.02166667,-104.0536111,SD,Aug,2007,0,15,20.52778458,20.45634518,19.83933649,0.0,2.880613497,2.645918367,2.504739336,0.0,57.56403941,62.62659847,64.87142857,0.0,55.6,38.1,38.1,0.0,0.3343233202889673
29054,FY2000-MITCHELL-138,2.29,Debris Burning,31.173,-84.1554,GA,May,2000,0,12,19.40988372,20.68804665,23.05696203,0.0,3.857166948,3.779530201,2.995238095,0.0,60.83535529,61.20068027,63.44715447,0.0,0.0,0.0,0.0,0.0,0.1558335032892308
29060,GRIZZLE,471.0,Arson,31.974734,-85.746202,AL,Apr,2006,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1695475687546963
29062,EDGEWATER FIRE,1.0,Debris Burning,35.27433333,-80.0965,NC,Apr,2010,0,15,10.96474954,12.89795918,13.61952191,0.0,2.278153989,2.399257885,2.750996016,0.0,64.98224195,65.74637681,66.83108108,0.0,0.0,0.0,0.0,0.0,0.1169095176305778
29067,418,1.5,Lightning,41.8875,-120.5583333,CA,Jul,2002,1,15,19.32036382,20.64334305,22.88486141,24.48611111,3.225834176,3.238969874,3.096375267,3.381944444,43.83900457,39.75607386,35.23240938,47.38888889,35.6,0.0,0.0,0.0,0.4992664932010737
29072,CORNVILLE,49.5,Lightning,34.71777778,-111.95166670000002,AZ,Jul,2015,1,16,26.39324513,27.03342618,27.02894212,25.54236111,1.34735376,1.3885793869999998,1.14251497,1.091666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4161018842327053
29073,WELLS,1.0,Lightning,41.0577,-114.9398,NV,Jun,2003,1,15,18.36826923,19.71983471,20.60294118,23.66538462,2.561263736,2.660606061,2.894705882,2.907692308,33.40521978,30.2369146,30.12352941,27.76923077,0.0,0.0,0.0,0.0,0.4426327352695054
29084,THE RESERVATION,9.0,Debris Burning,34.96,-79.40333333,NC,Jul,2014,0,16,25.22922607,25.60102459,25.4453271,0.0,2.653564155,2.615983607,2.677570093,0.0,71.76995798,74.66738197,74.80487805,0.0,69.9,68.6,10.4,0.0,0.1109946498135201
29093,11-000107,1.0,Accidental,44.0565,-107.932556,WY,Jul,2011,0,15,18.15907895,21.12765363,23.39883721,0.0,3.123421053,3.150837989,3.659302326,0.0,51.85145889,44.9273743,36.14534884,0.0,42.2,1.8,0.0,0.0,0.3720502385996793
29103,HAYNES,128.0,Debris Burning,45.925,-102.4658333,SD,Apr,2011,0,15,-2.618614719,-1.407559055,2.589068826,0.0,5.241298701,5.823779527999999,5.291902834,0.0,81.71803853,82.33067093,75.9789916,0.0,15.6,14.5,3.7,0.0,0.3185017670716206
29115,BASKETT,2.0,Lightning,43.3833,-107.9506,WY,Jun,1996,0,9,11.25695364,8.648430493,11.46,0.0,4.801986755,4.430941703999999,4.656666667,0.0,49.75540765,60.21818182,58.06666667,0.0,0.5,0.0,0.0,0.0,0.3724423170514221
29124,S1  DUCK,30.1,Lightning,40.975736,-120.0361,CA,Aug,2015,15,15,19.89112207,20.6121447,21.40393258,19.54181818,2.570996217,2.592592593,2.075,2.516842105,47.98811096,39.94293478,33.50920245,40.39304813,29.8,7.9,0.8,6.8,0.4942897132020305
29127,453,43.0,Lightning,43.9592,-120.8517,OR,Jul,2009,21,9,21.53030303,23.72222222,24.07185629,20.33017078,2.940220386,2.644444444,2.530538922,3.1151802660000003,35.84827586,33.65555556,34.11976048,46.19961977,0.6,0.0,0.0,32.8,0.5015509521573864
29131,PINE SPRINGS,4.2,Accidental,47.43252,-117.77101,WA,Aug,2011,0,15,21.24389256,20.76459829,20.08491315,0.0,2.669305556,2.489722222,2.55952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4692776324561509
29136,MP119,3.5,Other,48.71006,-120.96603,WA,Aug,1998,0,16,26.05803571,25.11009174,23.98611111,0.0,3.294047619,3.0892966360000003,3.215972222,0.0,43.52835821,44.81538462,40.34027778,0.0,0.0,0.0,0.0,0.0,0.501636240599793
29153,SPIDER RIDGE,3.0,Debris Burning,39.2817005,-81.43950251,WV,May,1999,0,0,12.57671233,12.86141304,14.96363636,0.0,3.945467033,3.496195652,3.048484848,0.0,62.30952381,56.9862259,44.35757576,0.0,117.7,55.7,0.0,0.0,0.126613102778653
29159,MAY,0.8,Debris Burning,41.77725,-76.61675,PA,Apr,2015,0,15,0.44857685,0.425259516,3.1355311360000004,0.0,2.789809524,2.8171875,2.785714286,0.0,69.68028005,70.23788546,73.78540773,0.0,27.7,18.3,7.9,0.0,0.0831504642593319
29161,RICOCHET,3.0,Other,35.7392,-101.4339,TX,Nov,2009,0,15,10.47593985,8.171208226000001,8.13964497,0.0,4.032957393,4.242673522,4.033727811,0.0,55.09541985,50.02570694,41.07100592,0.0,15.8,2.0,0.0,0.0,0.3128906085228822
29162,CANOPY CREEK (43) ,1.0,Lightning,27.1633,-80.3312,FL,Jun,2011,0,12,28.50144928,28.97660819,29.62162162,0.0,4.628908555,4.706586826000001,4.1876712330000005,0.0,64.41420118,64.61445783,65.58333333,0.0,0.0,0.0,0.0,0.0,0.1251103660393966
29167,PETERSON,1.0,Debris Burning,41.8699,-120.1627,CA,Apr,2000,0,15,3.70687237,5.08913649,5.664670659,0.0,3.649859551,3.756545961,4.011976048,0.0,61.50421348,52.94707521,48.55688623,0.0,6.0,0.6,0.3,0.0,0.495226065194932
29168,HARRIS MTN.,6.01,Other,47.158190000000005,-111.6853,MT,Sep,1992,13,15,16.29236111,12.51472222,15.19583333,11.65544872,4.48,4.456944444,4.656547619,5.830448718,47.53748232,52.91666667,46.76190476,47.2733119,111.9,90.8,2.0,23.2,0.4082713141595728
29169,TRADE WINDS,15.0,Arson,35.8419,-95.0056,OK,Mar,2009,0,15,9.436264822,10.60678643,15.6021978,0.0,3.846986166,4.345209581000001,5.083516484,0.0,61.48489351,57.64471058,53.89670329999999,0.0,0.0,0.0,0.0,0.0,0.2520311412051512
29175,BULL LAKE WEST,1.0,Lightning,43.1317,-109.2161,WY,Jul,2012,0,9,24.75613811,24.35419847,23.43225806,0.0,3.11483376,3.030788804,3.101612903,0.0,31.05882353,35.15776081,37.47849462,0.0,2.2,1.9,1.6,0.0,0.3849529560538141
29193,SHALIMAR TRAIL (40),1.0,Debris Burning,30.4313,-83.32700000000001,FL,Apr,2012,0,12,20.25560299,20.22672606,19.05042735,0.0,1.389647812,1.718930958,1.547008547,0.0,67.2379936,64.20489978,66.12820513,0.0,0.0,0.0,0.0,0.0,0.1489878111062903
29195,2,1.0,Utilities,34.31414886,-88.66648779,MS,Jul,2015,0,16,25.68612479,25.21607419,24.07211055,0.0,2.480295567,2.53431221,2.681155779,0.0,79.64341085,80.45888158,83.46005509999999,0.0,47.0,32.3,30.0,0.0,0.1944357514975359
29202,RED,1.0,Other,36.11333333,-82.35527778,NC,Nov,2011,0,0,9.277591973,7.033033033,7.033033033,0.0,2.070735786,1.923723724,1.923723724,0.0,65.92750929,65.54362416,65.54362416,0.0,0.0,0.0,0.0,0.0,0.1364318135645998
29205,1912 DENTS RUN,1.0,Arson,39.5778041,-80.42537173,WV,Dec,2013,0,0,4.188071348999999,2.549353448,0.6298245610000001,0.0,2.659308807,2.684482759,1.932894737,0.0,67.5472973,69.31372549,75.18141593,0.0,63.7,45.2,32.0,0.0,0.1174936529315102
29217,LAKEVIEW ROAD FIRE,6.0,Other,40.36278,-78.20194000000001,PA,Apr,2015,0,14,6.556085106,8.694331984,6.170522387999999,0.0,5.118978723,5.110121457,5.704850746,0.0,69.97648084,62.93660532,68.07518797,0.0,85.4,55.4,30.2,0.0,0.0975762223781571
29225,RED LAKE 038,2.0,Arson,47.87556,-94.87917,MN,Mar,2010,0,15,-2.629578118,2.662650602,1.361829026,0.0,2.041465677,2.831325301,3.727435388,0.0,75.30808366,76.45205479,67.07280514,0.0,0.0,0.0,0.0,0.0,0.2462205103832531
29228,FY2015-SCREVEN-011,42.0,Accidental,32.83861111,-81.71007778,GA,Feb,2015,0,12,7.581737918,7.556040892,7.502584493,0.0,2.155994424,2.467750929,2.021868787,0.0,68.28125,66.3608137,65.83916084,0.0,0.0,0.0,0.0,0.0,0.1327960752327748
29232,TURCOTTE,3.0,Debris Burning,48.8125,-99.7899,ND,Apr,1996,0,16,0.117320704,4.216438356,3.660233918,0.0,6.158038147,6.670054945,5.984705882,0.0,75.63909774,72.57183099,74.07926829,0.0,17.8,9.8,8.8,0.0,0.2923655555257229
29240,STIRLING,2.5,Other,39.895491,-121.607914,CA,Aug,2010,0,0,24.47110676,22.88246269,23.236,0.0,1.898432909,1.896828358,1.5724,0.0,46.20959843,45.86940299,44.388000000000005,0.0,0.0,0.0,0.0,0.0,0.5108632391036214
29244,247,1.0,Arson,47.9792,-99.0144,ND,Apr,2007,0,15,2.665266106,7.784386617000001,10.50996016,0.0,5.401636279,4.274418605,4.335528942,0.0,65.06988743,59.40316574,62.946000000000005,0.0,22.5,1.3,1.3,0.0,0.2851296848875648
29245,LABUMBA,5.0,Arson,33.2884,-110.439,AZ,May,1995,0,16,17.33149171,19.40059289,22.2916309,0.0,2.534203918,2.481225296,2.8540772530000003,0.0,25.41788046,23.15513834,22.05364807,0.0,0.0,0.0,0.0,0.0,0.4020523501734172
29252,WHOOPUP ASSIST,7462.0,Lightning,43.7146,-104.089797,WY,Jul,2011,22,9,17.27372176,19.06949153,19.20962567,20.40664452,2.689892985,2.536077482,2.876470588,2.77807309,68.56429463,68.38337802,62.849673200000005,61.22071307,53.6,29.0,2.3,78.4,0.3347695648496605
29257,DEADMAN,32.0,Lightning,33.4026,-110.0015,AZ,Sep,2001,0,16,27.68917018,26.59039548,26.79878049,0.0,3.79984326,3.707619048,3.20212766,0.0,31.03134796,33.08888889,30.4893617,0.0,1.8,0.0,0.0,0.0,0.3976536968365087
29262,TEMPLIN,5.0,Utilities,34.58888889,-118.7125,CA,Jul,2005,0,16,21.39957204,23.10296736,22.23055556,0.0,5.430955777,5.340949555,4.389583333,0.0,74.63914373,70.28260870000001,66.17985612,0.0,0.0,0.0,0.0,0.0,0.4841597511967832
29266,SQUAW CREEK,1.0,Other,46.66598,-114.05389,MT,Mar,1996,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4319853447116002
29268,ACTON,1.0,Other,34.44666667,-118.1916667,CA,Jun,1996,0,16,22.71042553,22.26452991,25.91339286,0.0,6.324946695,6.167521367999999,5.1857142860000005,0.0,35.92948718,36.85042735,33.84821429,0.0,0.0,0.0,0.0,0.0,0.4789575635014675
29271,MILLER 4,2.0,Arson,38.3166,-114.2508,NV,Jul,1992,1,0,28.12458333,28.51444444,28.58154762,28.12083333,4.440694444,4.989722222,5.308928571,4.604166667,77.00694444,73.90555556,73.29166667,76.375,0.0,0.0,0.0,0.0,0.4369849424454584
29285,DARK HOLLOW,88.0,Arson,38.17166667,-83.41833333,KY,Apr,1995,2,0,10.63388889,10.67972222,8.801190476,14.4375,3.360833333,3.433055556,2.8375,4.385416667,50.24791086,47.30833333,53.42261905,40.89583333,83.8,24.0,3.0,1.0,0.1447877450505812
