,fire_index,fire_size,fire_cause,latitude,longitude,discovery_month,putout_time,Temp_cont,Wind_cont,Hum_cont,Prec_cont,year
10415,42373,1.0,Accidental,45.9999,-116.001,Aug,0,0.0,0.0,0.0,0.0,2003
10416,42380,1.0,Arson,33.71145866,-84.00289999,Sep,0,0.0,0.0,0.0,0.0,2011
10417,42383,1.0,Lightning,34.0028,-109.6645,Oct,0,0.0,0.0,0.0,0.0,2005
10418,42385,15.0,Debris Burning,44.28333333,-85.98333333,May,0,0.0,0.0,0.0,0.0,1992
10419,42393,5.0,Lightning,30.34333333,-84.54833333,May,0,0.0,0.0,0.0,0.0,1999
10420,42403,454.0,Lightning,48.90166667,-115.5852778,Aug,31,14.80914561,2.4083032490000003,56.02328431,60.9,2000
10421,42406,13.0,Arson,36.180867,-85.76185,Apr,0,0.0,0.0,0.0,0.0,2012
10422,42407,6.0,Arson,31.157656300000003,-89.66108125,Feb,0,0.0,0.0,0.0,0.0,1999
10423,42411,446.6,Lightning,46.8172,-119.4858,Jun,8,31.02602041,3.761658031,27.68911917,0.0,2015
10424,42416,4.0,Debris Burning,32.887,-94.28916667,Jan,0,0.0,0.0,0.0,0.0,2014
10425,42418,1.5,Arson,34.75,-77.08333333,Nov,0,0.0,0.0,0.0,0.0,1994
10426,42420,15.0,Lightning,39.05416667,-116.4722222,Jul,3,24.40816327,4.036734694,28.67346939,0.0,2002
10427,42428,8.3,Lightning,32.14987373,-81.38448942,May,0,0.0,0.0,0.0,0.0,2011
10428,42434,3.0,Lightning,47.55583333,-108.1569444,Jul,1,19.08,3.144,62.8,0.0,2009
10429,42440,2.7,Utilities,35.0661,-96.4978,Aug,0,0.0,0.0,0.0,0.0,2008
10430,42444,1.0,Debris Burning,40.5436529,-74.3626155,Feb,2,14.22517361,0.0,0.0,0.0,2012
10431,42445,2.0,Debris Burning,31.13620605,-89.73188389,Feb,0,0.0,0.0,0.0,0.0,2015
10432,42449,0.6,Lightning,43.21194444,-111.1202778,Sep,1,16.33333333,3.116666667,39.25,0.0,2000
10433,42450,10.1,Arson,31.369943,-87.218122,Jan,0,0.0,0.0,0.0,0.0,2005
10434,42456,1.3,Debris Burning,31.24981298,-84.31394254,Feb,0,0.0,0.0,0.0,0.0,2011
10435,42457,0.61,Arson,40.8442,-76.20138,May,0,0.0,0.0,0.0,0.0,2014
10436,42459,2.0,Lightning,33.91833333,-108.7522222,Jul,0,0.0,0.0,0.0,0.0,2000
10437,42460,1.0,Arson,26.9585,-81.1258,Jan,0,0.0,0.0,0.0,0.0,2012
10438,42462,3.0,Debris Burning,39.835781,-91.050073,Mar,0,0.0,0.0,0.0,0.0,2015
10439,42471,1.23,Debris Burning,30.7447,-84.6917,Mar,0,0.0,0.0,0.0,0.0,2002
10440,42472,6.0,Arson,32.09857731,-90.02274195,Nov,0,0.0,0.0,0.0,0.0,1995
10441,42478,20.0,Arson,46.9867,-95.4278,Apr,0,0.0,0.0,0.0,0.0,2006
10442,42480,100.0,Arson,31.74691317,-90.07512674,Mar,0,0.0,0.0,0.0,0.0,1995
10443,42485,1.0,Arson,41.30583333,-123.5513889,Jul,1,11.21875,0.7203125,91.13333333,0.0,2009
10444,42486,1083.0,Arson,30.41666667,-88.41666667,Jan,3,0.0,0.0,0.0,0.0,1994
10445,42488,1.92,Debris Burning,32.23555556,-82.14111111,Oct,0,0.0,0.0,0.0,0.0,2013
10446,42491,5.0,Arson,42.0811,-96.3664,Feb,0,0.0,0.0,0.0,0.0,2005
10447,42495,1.0,Utilities,34.085646999999994,-116.526436,May,0,0.0,0.0,0.0,0.0,2007
10448,42498,2.0,Debris Burning,30.44116667,-93.8805,Nov,0,0.0,0.0,0.0,0.0,2012
10449,42500,1.0,Arson,38.5330269,-79.49644849,Nov,1,2.083018868,0.260377358,79.86111111,0.0,1998
10450,42506,3.0,Debris Burning,34.851421,-87.753938,Nov,0,0.0,0.0,0.0,0.0,2005
10451,42509,1.0,Utilities,35.7822,-120.220661,Jul,0,0.0,0.0,0.0,0.0,2004
10452,42510,1.44,Accidental,31.8418,-85.0823,Dec,0,0.0,0.0,0.0,0.0,1997
10453,42513,60.0,Utilities,29.6109,-81.4381,Feb,0,0.0,0.0,0.0,0.0,2013
10454,42518,17349.0,Lightning,44.2335,-117.3352,Aug,8,21.91869159,3.0417840380000003,41.79812207,1.8,2006
10455,42520,1.02,Debris Burning,32.61636111,-84.32886111,Mar,0,0.0,0.0,0.0,0.0,2013
10456,42521,7.37,Lightning,33.0413,-83.7091,Oct,0,0.0,0.0,0.0,0.0,1993
10457,42527,42.0,Arson,30.98836202,-89.28879404,Mar,0,0.0,0.0,0.0,0.0,1998
10458,42529,9.0,Arson,31.024361,-86.250293,Mar,0,0.0,0.0,0.0,0.0,2004
10459,42530,200.0,Lightning,46.26666667,-115.1933333,Aug,46,15.30336257,0.940350877,64.3245614,0.0,1994
10460,42535,1.4,Debris Burning,40.471167,-123.894317,Nov,0,0.0,0.0,0.0,0.0,2013
10461,42539,5.0,Utilities,40.5586,-112.3672,Sep,0,0.0,0.0,0.0,0.0,2001
10462,42543,755.0,Utilities,48.3992,-105.4144,Sep,1,24.0,2.233333333,52.33333333,0.0,1998
10463,42545,1.0,Debris Burning,31.57290435,-89.37132757,Jun,0,0.0,0.0,0.0,0.0,2012
10464,42547,563.0,Lightning,34.45305556,-93.78638889,Sep,1,28.32380952,1.371428571,51.19047619,0.0,2011
10465,42548,4.0,Lightning,35.0553,-108.8183,Sep,0,0.0,0.0,0.0,0.0,2009
10466,42555,5.0,Debris Burning,37.56141,-83.7312,Nov,1,12.15833333,2.575,46.375,0.0,2009
10467,42558,2.05,Debris Burning,43.1362,-73.6643,Apr,255,13.46842105,3.087807737,59.86049238,75.5,2014
10468,42561,2.28,Debris Burning,31.7387,-84.1966,Mar,0,0.0,0.0,0.0,0.0,1993
10469,42562,5.0,Arson,34.65528813,-89.64881332,Apr,0,0.0,0.0,0.0,0.0,1996
10470,42567,1000.0,Lightning,47.9332,-119.5845,Sep,2,21.5,3.016666667,54.83333333,0.0,2000
10471,42570,1.0,Utilities,36.093739,-118.848599,May,0,0.0,0.0,0.0,0.0,2009
10472,42579,10.0,Debris Burning,34.5747,-98.395,Feb,0,0.0,0.0,0.0,0.0,2004
10473,42580,11.81,Arson,32.1493,-81.6505,Apr,0,0.0,0.0,0.0,0.0,1997
10474,42581,2.5,Debris Burning,35.8442,-110.3103,Jun,0,0.0,0.0,0.0,0.0,1998
10475,42585,2.0,Debris Burning,30.1593,-83.1907,Feb,0,0.0,0.0,0.0,0.0,2011
10476,42588,6.0,Lightning,46.19083333,-114.0116667,Aug,2,21.16071429,2.110909091,44.14545455,0.0,2014
10477,42589,3.0,Accidental,32.54666667,-94.94196667,Feb,0,0.0,0.0,0.0,0.0,2014
10478,42596,2.0,Lightning,47.65166667,-115.955,Jul,2,25.87241379,0.906896552,46.72413793,0.0,1994
10479,42597,2.0,Arson,31.04116267,-89.51587109,Jan,0,0.0,0.0,0.0,0.0,1995
10480,42606,2265.0,Utilities,34.80705,-98.72845,Aug,5,30.28955224,3.737313433,58.91044776,3.8,2010
10481,42608,1940.0,Lightning,39.72695,-112.45562,Aug,4,0.0,0.0,0.0,0.0,2001
10482,42611,100.0,Arson,32.97469405,-112.7135753,Apr,1,22.77894737,2.605263158,26.10526316,0.0,1996
10483,42622,5.0,Arson,33.71585,-86.735316,Aug,0,0.0,0.0,0.0,0.0,2007
10484,42629,12.0,Arson,31.00032189,-89.71055509,Jan,0,0.0,0.0,0.0,0.0,1996
10485,42630,2.2,Utilities,35.78066667,-80.69933333,Jan,0,0.0,0.0,0.0,0.0,2012
10486,42638,8.0,Lightning,63.5,-154.62,Jul,12,15.66558442,2.369155844,74.48096886,16.9,2007
10487,42639,4.0,Debris Burning,36.62857,-85.01079,Nov,0,0.0,0.0,0.0,0.0,2008
10488,42641,1.0,Debris Burning,33.8645,-85.3107,Apr,0,0.0,0.0,0.0,0.0,1994
10489,42648,70.0,Utilities,40.36440659,-99.16916656,Oct,0,0.0,0.0,0.0,0.0,2006
10490,42664,0.53,Debris Burning,31.7209,-82.1965,Sep,0,0.0,0.0,0.0,0.0,1996
10491,42666,1.5,Accidental,33.3517,-110.4518,Jun,0,0.0,0.0,0.0,0.0,1997
10492,42671,1.07,Debris Burning,32.355,-81.5478,May,0,0.0,0.0,0.0,0.0,2002
10493,42673,0.52,Accidental,33.607,-84.0757,Jul,0,0.0,0.0,0.0,0.0,1995
10494,42676,4.0,Utilities,34.686382,-82.184097,Feb,0,0.0,0.0,0.0,0.0,2011
10495,42677,22.4,Debris Burning,38.618,-75.90899999999999,Mar,0,0.0,0.0,0.0,0.0,2014
10496,42679,1.0,Lightning,43.785,-115.8883333,Sep,0,0.0,0.0,0.0,0.0,1997
10497,42683,6.0,Accidental,33.76293238,-84.60186365,Mar,0,0.0,0.0,0.0,0.0,2012
10498,42685,1.0,Lightning,29.2159,-81.5007,Sep,0,0.0,0.0,0.0,0.0,2013
10499,42697,1.31,Utilities,41.4241,-79.10545,May,0,0.0,0.0,0.0,0.0,2015
10500,42698,0.7,Debris Burning,31.80153829,-83.22808073,Jul,0,0.0,0.0,0.0,0.0,2011
10501,42703,3.0,Arson,34.163002,-79.401199,Jul,0,0.0,0.0,0.0,0.0,2011
10502,42707,5.0,Lightning,36.35333333,-105.45,Jun,3,18.37962963,3.213425926,22.87037037,0.0,2005
10503,42708,1.3,Arson,26.6822,-81.6588,Apr,0,0.0,0.0,0.0,0.0,2011
10504,42714,1.5,Lightning,37.99444444,-111.3519444,Aug,0,0.0,0.0,0.0,0.0,2000
10505,42716,0.78,Debris Burning,32.72861111,-84.90108611,Feb,0,0.0,0.0,0.0,0.0,2015
10506,42721,4.0,Debris Burning,35.88916667,-94.81027778,Dec,0,0.0,0.0,0.0,0.0,2012
10507,42728,1.0,Lightning,37.0386,-112.6847,Aug,2,23.93211806,0.0,0.0,0.0,2012
10508,42740,2.0,Lightning,36.997,-106.9584,Aug,0,0.0,0.0,0.0,0.0,2000
10509,42746,800.0,Arson,34.6348,-96.0017,Dec,0,0.0,0.0,0.0,0.0,2005
10510,42749,10.0,Arson,34.6144,-88.1844,Mar,0,0.0,0.0,0.0,0.0,2014
10511,42752,3.0,Debris Burning,34.1,-78.65833333,Sep,0,0.0,0.0,0.0,0.0,2010
10512,42753,2.0,Arson,34.25599999,-95.77833335,Apr,0,0.0,0.0,0.0,0.0,2010
10513,42757,2.0,Utilities,38.0603,-108.5448,Jun,0,0.0,0.0,0.0,0.0,1999
10514,42761,8.0,Arson,38.30972222,-95.945,Feb,1,0.079166667,5.15,52.70833333,0.0,2006
10515,42762,1.29,Lightning,43.15089009,-77.44643977,Apr,0,0.0,0.0,0.0,0.0,2007
10516,42763,5.0,Debris Burning,26.22788,-98.48167,Feb,0,0.0,0.0,0.0,0.0,1998
10517,42765,7.04,Debris Burning,32.4775,-82.07130556,Oct,0,0.0,0.0,0.0,0.0,2012
10518,42772,0.9,Debris Burning,46.32287495,-94.65311667,Aug,0,0.0,0.0,0.0,0.0,2015
10519,42779,28.0,Debris Burning,38.21585846,-82.80330658,Apr,0,0.0,0.0,0.0,0.0,2013
10520,42780,1.0,Lightning,38.60638889,-111.62416670000002,Jun,1,23.4,2.56,17.0,0.0,2002
10521,42782,10.0,Arson,29.9764,-82.148,Mar,1,0.0,0.0,0.0,0.0,2011
10522,42784,43.0,Utilities,35.49446667,-78.11778333,Mar,0,0.0,0.0,0.0,0.0,2012
10523,42785,1.0,Debris Burning,34.07666667,-107.2416667,Apr,0,0.0,0.0,0.0,0.0,1994
10524,42787,5.0,Lightning,47.53333333,-113.1505556,Sep,0,0.0,0.0,0.0,0.0,1999
10525,42791,4652.0,Lightning,42.6122,-115.65348,Aug,1,25.04166667,4.333333333,36.54166667,0.0,1999
10526,42792,0.96,Debris Burning,32.10154167,-83.026175,Jan,0,0.0,0.0,0.0,0.0,2013
10527,42794,32.0,Arson,40.32,-111.6316667,Jul,0,0.0,0.0,0.0,0.0,1995
10528,42797,3.0,Arson,36.4836,-96.1714,Feb,0,0.0,0.0,0.0,0.0,2009
10529,42799,2.0,Utilities,41.4878,-106.47436,Jul,0,0.0,0.0,0.0,0.0,2012
10530,42801,2.0,Debris Burning,30.54805556,-89.11416667,May,2,25.59358974,5.079487179,74.35897436,10.9,2006
10531,42805,2.0,Debris Burning,42.52446871,-74.45949193,Mar,0,0.0,0.0,0.0,0.0,2009
10532,42806,0.77,Lightning,30.5724,-82.0403,Aug,0,0.0,0.0,0.0,0.0,2000
10533,42815,1.9,Debris Burning,32.27377778,-84.75336111,Apr,0,0.0,0.0,0.0,0.0,2015
10534,42818,1.0,Arson,45.19444444,-122.2222222,Aug,1,23.8375,2.225,68.95833333,0.0,1997
10535,42821,1.5,Lightning,33.87333333,-111.35666670000002,Jul,1,25.8625,1.7125,61.5,24.0,1994
10536,42822,1.01,Debris Burning,34.1729,-84.8602,Apr,0,0.0,0.0,0.0,0.0,1992
10537,42823,4.0,Arson,33.728902000000005,-86.57785,Feb,0,0.0,0.0,0.0,0.0,2007
10538,42824,360.0,Lightning,32.8001,-110.4506,Aug,0,0.0,0.0,0.0,0.0,1993
10539,42827,1.0,Lightning,42.61732459,-73.67483777,Aug,0,0.0,0.0,0.0,0.0,2002
10540,42828,3.0,Accidental,45.9363,-108.4776,Apr,0,0.0,0.0,0.0,0.0,1994
10541,42829,12.0,Debris Burning,35.87391666,-81.3321,Mar,0,0.0,0.0,0.0,0.0,2010
10542,42834,3.0,Debris Burning,44.00930006,-84.89922684,Apr,0,0.0,0.0,0.0,0.0,1996
10543,42835,2.0,Utilities,37.54022979999999,-85.52739716,Mar,0,0.0,0.0,0.0,0.0,2013
10544,42839,1.1,Arson,30.94047222,-82.02613889,May,0,0.0,0.0,0.0,0.0,2015
10545,42843,25.01,Utilities,34.1215,-84.7566,Mar,0,0.0,0.0,0.0,0.0,1994
10546,42850,20.18,Debris Burning,30.66940549,-83.62289997,Feb,0,0.0,0.0,0.0,0.0,2011
10547,42861,5800.0,Lightning,35.8425,-105.6038889,Jun,45,19.92442019,4.4375170530000005,48.46556474,47.6,2002
10548,42865,30.0,Debris Burning,47.38333333,-117.53333329999998,Aug,0,0.0,0.0,0.0,0.0,1995
10549,42870,65.0,Debris Burning,37.89085,-82.88354,Apr,0,0.0,0.0,0.0,0.0,2009
10550,42873,1.0,Debris Burning,36.79296,-85.1914,Mar,0,0.0,0.0,0.0,0.0,2009
10551,42876,6.0,Arson,31.936988,-85.268546,Apr,0,0.0,0.0,0.0,0.0,2004
10552,42877,3.0,Debris Burning,34.27115249,-89.84496166,Jan,0,0.0,0.0,0.0,0.0,1992
10553,42883,1.1,Arson,31.1046,-84.6346,Mar,0,0.0,0.0,0.0,0.0,2002
10554,42884,3.0,Debris Burning,34.690183000000005,-85.591984,Aug,0,0.0,0.0,0.0,0.0,2006
10555,42888,1.4,Debris Burning,40.73138889,-123.0613889,Aug,1,16.88333333,2.745833333,75.25,0.0,2013
10556,42889,1.0,Debris Burning,30.70555,-95.21833333,May,0,0.0,0.0,0.0,0.0,2014
10557,42890,1.0,Accidental,34.206734000000004,-80.450661,May,0,0.0,0.0,0.0,0.0,2014
10558,42891,1.0,Utilities,29.9418,-82.3236,Sep,0,0.0,0.0,0.0,0.0,2011
10559,42896,1.0,Debris Burning,32.43626667,-94.25585,Aug,0,0.0,0.0,0.0,0.0,2011
10560,42897,2.09,Arson,34.5159,-85.34,Mar,0,0.0,0.0,0.0,0.0,1995
10561,42898,1.0,Lightning,48.49416667,-120.0944444,Jul,1,27.04444444,3.537037037,41.85185185,2.0,2006
10562,42904,5.0,Debris Burning,31.88654615,-89.59189845,Mar,0,0.0,0.0,0.0,0.0,1994
10563,42905,1.0,Utilities,33.34,-81.56944444,Dec,0,0.0,0.0,0.0,0.0,2003
10564,42907,12.0,Debris Burning,34.41229444,-84.47262222,Dec,0,0.0,0.0,0.0,0.0,2014
10565,42909,20.0,Debris Burning,30.57918333,-95.05431667,Mar,0,0.0,0.0,0.0,0.0,2011
10566,42910,15.0,Arson,34.75699997,-95.24439999,Jan,0,0.0,0.0,0.0,0.0,2009
10567,42911,8.0,Arson,34.63277628,-88.93218312,Apr,0,0.0,0.0,0.0,0.0,1995
10568,42915,1.0,Arson,47.8636,-95.1255,Apr,0,0.0,0.0,0.0,0.0,2006
10569,42924,1.0,Lightning,33.8103,-109.7231,May,2,17.12318841,3.969565217,19.75362319,0.0,2012
10570,42930,1.0,Lightning,44.73333333,-114.225,Aug,1,21.49855072,2.446376812,25.68115942,0.0,1994
10571,42935,4.0,Arson,32.64446149,-89.57776626,Feb,0,0.0,0.0,0.0,0.0,1994
10572,42940,35.0,Arson,32.89129531,-88.78328068,Mar,0,0.0,0.0,0.0,0.0,1996
10573,42943,1.1,Utilities,43.2581,-116.08141,Jun,0,0.0,0.0,0.0,0.0,2013
10574,42944,1.5,Lightning,33.66166667,-109.46666670000002,Jun,0,0.0,0.0,0.0,0.0,2000
10575,42951,3.0,Utilities,39.79222222,-106.1683333,May,1,2.138888889,9.828070175,72.22807018,0.0,2014
10576,42956,1088.0,Utilities,32.881194,-103.591639,Mar,0,0.0,0.0,0.0,0.0,2009
10577,42958,1.0,Debris Burning,30.0865,-83.2237,Apr,0,0.0,0.0,0.0,0.0,2011
10578,42970,1.0,Debris Burning,33.616665000000005,-79.800003,Jan,0,0.0,0.0,0.0,0.0,2012
10579,42977,1.0,Utilities,29.683000000000003,-94.1,Mar,0,0.0,0.0,0.0,0.0,1999
10580,42982,1.0,Debris Burning,38.432,-91.217833,Oct,0,0.0,0.0,0.0,0.0,2011
10581,42984,31.0,Arson,31.11148491,-89.58772444,Nov,0,0.0,0.0,0.0,0.0,1997
10582,42989,2.5,Lightning,45.14333333,-115.28,Sep,2,0.0,0.0,0.0,0.0,1995
10583,43001,1.0,Debris Burning,37.68408197,-80.93816676,Feb,0,0.0,0.0,0.0,0.0,2001
10584,43003,3.0,Arson,41.0257,-123.6484,Aug,0,0.0,0.0,0.0,0.0,2003
10585,43005,6.0,Arson,41.00166667,-123.635,Jul,8,13.62770781,1.922979798,87.35309278,0.0,2014
10586,43007,1.5,Accidental,38.40138889,-119.5186111,Oct,0,0.0,0.0,0.0,0.0,2001
10587,43010,2.14,Accidental,33.1439,-83.0724,Feb,0,0.0,0.0,0.0,0.0,1994
10588,43023,1.0,Debris Burning,39.591882,-82.4783,Oct,0,0.0,0.0,0.0,0.0,2015
10589,43026,1.0,Utilities,32.46761667,-94.87971667,Sep,0,0.0,0.0,0.0,0.0,2015
10590,43030,40.0,Lightning,33.3646,-116.7065,Sep,2,20.24791667,2.139583333,64.4375,0.0,2011
10591,43034,1.0,Debris Burning,47.27555556,-94.22888889,Apr,0,0.0,0.0,0.0,0.0,2004
10592,43038,4.7,Debris Burning,32.8697,-83.2735,Feb,0,0.0,0.0,0.0,0.0,1996
10593,43039,2.1,Utilities,44.607222,-68.819778,Oct,0,0.0,0.0,0.0,0.0,2011
10594,43041,65.0,Arson,31.64397973,-89.26747243,Feb,0,0.0,0.0,0.0,0.0,1992
10595,43050,2.5,Lightning,47.17027778,-113.2733333,Aug,5,19.83333333,2.061111111,43.66666667,0.0,2006
10596,43053,0.87,Utilities,31.1905,-85.0749,Mar,0,0.0,0.0,0.0,0.0,2000
10597,43057,154.7,Arson,35.2936,-96.5478,Dec,3,10.87962963,3.0736111110000004,63.80660377,0.0,2015
10598,43059,1.0,Debris Burning,33.882156,-79.824066,Feb,0,0.0,0.0,0.0,0.0,2015
10599,43060,50.0,Accidental,37.222,-83.292,Mar,0,0.0,0.0,0.0,0.0,2002
10600,43068,1.0,Debris Burning,32.73592546,-89.41016214,Feb,0,0.0,0.0,0.0,0.0,1996
10601,43070,3.43,Arson,31.54566111,-82.51568333,May,0,0.0,0.0,0.0,0.0,2013
10602,43073,6.0,Arson,34.997027,-87.76932,Feb,0,0.0,0.0,0.0,0.0,2006
10603,43075,8.5,Accidental,44.6003,-101.5007,Aug,0,0.0,0.0,0.0,0.0,2006
10604,43076,10.0,Lightning,35.05559,-113.87403,Aug,2,30.3490566,4.641509434,36.05660377,0.0,2000
10605,43078,2.0,Accidental,33.955,-111.7,May,0,0.0,0.0,0.0,0.0,1995
10606,43080,22.0,Arson,33.44999,-87.466195,Jun,1,24.08695652,1.7086956519999998,50.73913043,0.0,2008
10607,43083,0.7,Debris Burning,35.029216,-84.13506600000001,Mar,0,0.0,0.0,0.0,0.0,2015
10608,43086,12.0,Arson,35.7006,-94.6978,Jan,0,0.0,0.0,0.0,0.0,2013
10609,43092,3.33,Arson,31.5665,-81.5145,Feb,0,0.0,0.0,0.0,0.0,1996
10610,43101,2.0,Arson,39.30855,-120.954789,Jan,0,0.0,0.0,0.0,0.0,2003
10611,43102,1.0,Debris Burning,35.82023333,-78.21821666,Mar,3,15.1047619,2.616666667,40.65238095,0.0,2014
10612,43106,5.0,Debris Burning,31.53313144,-89.73620282,Nov,0,0.0,0.0,0.0,0.0,2014
10613,43107,1.0,Debris Burning,34.97485,-78.12618333,May,0,0.0,0.0,0.0,0.0,2013
10614,43109,1.0,Accidental,36.72443,-83.71436,Feb,0,0.0,0.0,0.0,0.0,2007
10615,43110,1.5,Accidental,31.320068,-85.952423,Mar,0,0.0,0.0,0.0,0.0,2004
10616,43114,1.0,Arson,31.25607258,-85.06287521,May,0,0.0,0.0,0.0,0.0,2012
10617,43117,1.0,Lightning,33.96333333,-111.09,Jul,0,0.0,0.0,0.0,0.0,1995
10618,43124,40.0,Lightning,29.0986,-80.9856,Jul,2,29.75,3.496428571,68.42857143,0.0,2012
10619,43126,75.0,Lightning,32.4334,-105.7672,Jun,2,0.0,0.0,0.0,0.0,1993
10620,43133,31.57,Utilities,34.3128,-107.5081,Mar,3,1.611574074,2.879166667,0.0,0.0,2014
10621,43138,3.0,Lightning,29.4621,-83.1293,May,0,0.0,0.0,0.0,0.0,2010
10622,43144,2.0,Arson,34.70426668,-95.10065,Mar,0,0.0,0.0,0.0,0.0,2011
10623,43145,1.0,Debris Burning,29.156,-82.5056,Jul,0,0.0,0.0,0.0,0.0,2014
10624,43147,1.02,Debris Burning,33.4351,-82.4401,May,0,0.0,0.0,0.0,0.0,2001
10625,43156,0.75,Debris Burning,31.8236,-81.7133,Feb,0,0.0,0.0,0.0,0.0,1996
10626,43170,74.0,Lightning,46.63658,-105.08822,Jul,1,21.59722222,2.530555556,43.95833333,0.0,2008
10627,43174,2.0,Debris Burning,33.466524,-86.192194,Nov,0,0.0,0.0,0.0,0.0,2003
10628,43176,1.03,Lightning,43.55134722,-73.59582458,Aug,0,0.0,0.0,0.0,0.0,2002
10629,43189,2.21,Debris Burning,32.11066717,-84.51787536,Mar,0,0.0,0.0,0.0,0.0,2011
10630,43191,14.9,Debris Burning,33.08664496,-82.76255514,Apr,0,0.0,0.0,0.0,0.0,2011
10631,43194,2.0,Accidental,32.77166667,-116.8066667,Jul,0,0.0,0.0,0.0,0.0,1995
10632,43195,3.5,Debris Burning,33.919983,-82.34970899999999,May,0,0.0,0.0,0.0,0.0,2014
10633,43199,21.0,Accidental,37.94578922,-81.59645598,Apr,1,20.825,1.9,58.60714286,0.0,2002
10634,43204,23.0,Arson,34.3293,-92.99948,Jan,0,0.0,0.0,0.0,0.0,2011
10635,43209,3.0,Utilities,33.380984999999995,-80.281677,Jan,0,0.0,0.0,0.0,0.0,2014
10636,43211,3.0,Arson,31.88862341,-88.95987692,Oct,0,0.0,0.0,0.0,0.0,1992
10637,43217,25.0,Utilities,34.52452181,-89.1121733,Oct,0,0.0,0.0,0.0,0.0,1999
10638,43219,5.0,Arson,34.6235,-95.22333333,Mar,0,0.0,0.0,0.0,0.0,2011
10639,43220,4.0,Lightning,36.65,-113.7675,Jul,1,0.0,0.0,0.0,0.0,1996
10640,43225,6.0,Arson,31.60778438,-89.31093048,Sep,0,0.0,0.0,0.0,0.0,1999
10641,43226,4.0,Debris Burning,32.674178999999995,-81.290222,Feb,0,0.0,0.0,0.0,0.0,2011
10642,43233,1.0,Arson,33.53173148,-88.41800533,Aug,0,0.0,0.0,0.0,0.0,1993
10643,43240,7.0,Lightning,35.894659999999995,-108.7901,Jun,1,25.15,1.8625,19.20833333,0.0,2012
10644,43243,1.0,Debris Burning,40.83944444,-76.23,Apr,0,0.0,0.0,0.0,0.0,2003
10645,43254,4.0,Arson,35.9203,-92.8656,Feb,1,20.03993056,0.0,0.0,0.0,2012
10646,43257,2.0,Lightning,33.15762,-105.85024,Jul,0,0.0,0.0,0.0,0.0,2009
10647,43269,15.0,Arson,34.351468,-88.011573,Mar,0,0.0,0.0,0.0,0.0,2007
10648,43270,628.0,Lightning,36.361,-113.161697,Jul,86,19.97096214,2.5245833330000003,0.0,0.0,2011
10649,43271,10.2,Arson,31.108025,-87.013571,Mar,0,0.0,0.0,0.0,0.0,2006
10650,43273,2.5,Utilities,39.6,-121.9166667,Sep,0,0.0,0.0,0.0,0.0,2002
10651,43275,4.0,Lightning,32.73984267,-89.35338811,Apr,0,0.0,0.0,0.0,0.0,2012
10652,43277,2910.0,Lightning,41.4333,-107.5673,Jul,2,22.33529412,6.870588235,29.23529412,0.0,1993
10653,43282,1.33,Accidental,33.5044,-84.6498,Feb,0,0.0,0.0,0.0,0.0,1996
10654,43286,5.0,Lightning,36.95,-112.1174,Jun,1,25.59166667,5.716666667,86.04166667,0.0,1993
10655,43295,15.0,Debris Burning,43.5502,-108.9323,Mar,0,0.0,0.0,0.0,0.0,2001
10656,43298,1.0,Utilities,35.24875,-82.69191666,Mar,0,0.0,0.0,0.0,0.0,2014
10657,43302,1.0,Accidental,34.94277778,-76.81583333,Jun,0,0.0,0.0,0.0,0.0,2011
10658,43303,80.0,Arson,33.85840075,-89.63117348,Apr,0,0.0,0.0,0.0,0.0,1996
10659,43308,9.77,Accidental,34.1731,-85.3561,Mar,0,0.0,0.0,0.0,0.0,1992
10660,43310,3.0,Debris Burning,36.342,-96.7886,Mar,0,0.0,0.0,0.0,0.0,2004
10661,43313,2.0,Arson,39.3885148,-81.15909893,Mar,0,0.0,0.0,0.0,0.0,1995
10662,43316,0.8,Lightning,33.7,-109.46666670000002,Jun,0,0.0,0.0,0.0,0.0,1992
10663,43318,18.0,Lightning,33.9014,-109.9604,Jul,4,21.94097222,2.062847222,58.14930556,0.0,2009
10664,43323,2.11,Debris Burning,31.6351,-81.8553,Apr,0,0.0,0.0,0.0,0.0,2000
10665,43326,1.0,Utilities,38.647469,-120.694881,Sep,0,0.0,0.0,0.0,0.0,2003
10666,43327,7.0,Lightning,39.20777778,-105.0622222,Jun,4,19.04166667,2.558333333,69.94791667,0.0,2006
10667,43330,19.0,Debris Burning,41.106035,-111.735896,Mar,3,1.5852941180000002,3.741176471,63.19607843,0.0,2010
10668,43331,2.5,Debris Burning,36.54866667,-76.88183333,Apr,0,0.0,0.0,0.0,0.0,2013
10669,43332,54.0,Lightning,34.1184,-110.4073,Sep,2,22.71428571,4.307692308,35.46153846,0.0,2000
10670,43334,3.0,Arson,42.6046,-114.4303,Jun,0,0.0,0.0,0.0,0.0,2003
10671,43342,10.0,Arson,34.028128,-87.872467,Apr,0,0.0,0.0,0.0,0.0,2004
10672,43345,6.0,Debris Burning,32.26130095,-89.5742479,Jun,0,0.0,0.0,0.0,0.0,1998
10673,43348,609.9,Arson,36.3453,-96.4183,Apr,6,12.72668213,2.901160093,49.25290023,4.1,2014
10674,43356,3.0,Accidental,39.30391536,-78.05283467,Jan,0,0.0,0.0,0.0,0.0,2001
10675,43357,1.0,Arson,41.0825,-123.6894,Jul,1,11.81875,2.08125,90.2962963,0.3,2009
