,fire_index,fire_size,fire_cause,latitude,longitude,discovery_month,putout_time,Temp_pre_15,Wind_pre_15,Hum_pre_15,Prec_pre_15,year
9555,38847,6.0,Arson,31.07287803,-88.56732812,Sep,0,27.97638889,2.573888889,76.30878187,162.2,1995
9556,38854,2.0,Debris Burning,39.32895434,-80.08984896,Feb,0,1.6213991769999998,3.520576132,54.05809129,0.0,1993
9557,38859,8.0,Arson,32.95433497,-90.08630983,Feb,0,11.82931034,4.03054755,61.0591716,0.0,1996
9558,38862,45.0,Debris Burning,37.24060059,-84.83075714,Apr,0,4.281481481,2.493148148,67.56951596,0.0,2013
9559,38863,6.0,Arson,41.0242,-123.6489,Oct,1,10.29688716,1.056299213,88.25690608,2.7,2012
9560,38865,1.0,Lightning,38.90416667,-78.70555556,Aug,0,27.92245989,2.294117647,59.80213904,0.0,1999
9561,38867,2.0,Debris Burning,36.290118,-106.6134,Mar,0,5.33662037,1.575,0.0,0.0,2015
9562,38868,20.0,Utilities,33.55083333,-94.16527778,Jul,0,30.36334232,1.949865229,62.42048518,0.0,2011
9563,38870,3.5,Arson,35.126999999999995,-96.2692,Mar,0,12.4009434,5.397169811,49.21759697,0.0,2007
9564,38873,1.5,Debris Burning,35.35413333,-83.55175,Apr,0,10.10614525,1.482681564,64.76033835,26.2,2010
9565,38877,4.0,Arson,31.11833333,-89.17166667,Feb,1,7.706371191000001,2.355401662,72.21883657,0.0,1997
9566,38879,1.25,Accidental,41.6582,-74.6894,Mar,0,-1.612604263,4.108167142,67.23510293,116.7,2015
9567,38882,3.0,Arson,26.1,-97.43333333,Sep,1,29.27075812,3.775090253,73.75812274,10.2,2002
9568,38883,28.0,Lightning,36.4,-113.8508,Jul,5,0.0,0.0,0.0,0.0,1996
9569,38884,2.0,Arson,34.61900332,-88.29405112,May,0,17.52457627,3.602542373,63.58073654,43.0,1992
9570,38885,283180.0,Lightning,43.1175,-116.95946,Aug,15,28.46048611,1.078333333,0.0,0.0,2015
9571,38899,1.0,Arson,35.16826666,-79.47148333,Mar,0,10.23689189,2.3430311230000003,73.50522648,67.6,2010
9572,38903,135.0,Lightning,34.8974,-92.95765,Aug,0,31.3355,1.4455,54.85,24.2,2012
9573,38904,1.0,Arson,31.58983044,-89.16145284,Dec,0,10.85770308,1.641736695,66.51820728,0.0,1993
9574,38906,20.0,Debris Burning,35.31555556,-83.8275,Mar,0,9.133651551,1.564200477,66.27710843,0.0,2008
9575,38923,2.0,Debris Burning,37.28,-119.5683333,Jan,0,0.0,0.0,0.0,0.0,1992
9576,38930,86.0,Lightning,30.28833333,-82.50166667,May,0,23.15483871,2.79245283,71.39169139,0.8,1998
9577,38932,10.0,Lightning,35.1711,-116.968,Jun,0,19.04022989,7.577298851,27.93390805,0.0,2011
9578,38936,10.0,Debris Burning,36.738890000000005,-85.55595,Nov,0,9.969302326,1.4968372090000002,61.74697674,0.0,2008
9579,38939,1.8,Lightning,47.26722222,-103.5513889,Apr,0,6.596330275,5.042738589,48.82008368,0.0,1999
9580,38941,0.68,Arson,32.527,-83.5692,May,0,17.38432203,3.3745762710000005,73.61904762,59.2,1997
9581,38942,1.0,Debris Burning,34.71666667,-95.34083335,Feb,0,8.879676674,4.279676674,61.29466357,6.4,2009
9582,38943,4.0,Debris Burning,34.6359,-85.3001,Mar,0,10.2734104,2.321965318,51.46242775,0.0,1994
9583,38944,320.0,Utilities,35.639097,-120.015642,Aug,0,20.07208238,2.148623853,73.36890951,0.0,2006
9584,38946,5.0,Debris Burning,37.48806,-83.70733,Nov,0,9.82392638,1.247443763,68.26175869,55.6,2011
9585,38949,2.0,Lightning,45.875,-114.85833329999998,Aug,3,1.0,0.0,0.0,0.0,1996
9586,38952,10.0,Lightning,30.5673,-82.9307,Jul,0,28.36715328,1.38053528,65.45742092,41.1,2011
9587,38963,1.0,Accidental,47.98666667,-91.475,Jul,0,15.81419234,3.057142857,72.71428571,0.0,2005
9588,38967,10.0,Debris Burning,32.26586988,-89.12462638,Nov,0,10.36008584,2.667381974,69.66738661,6.2,2014
9589,38973,1.68,Arson,34.2587,-85.1298,Mar,0,10.2734104,2.321965318,51.46242775,0.0,1994
9590,38977,12.0,Arson,34.79166667,-89.34166667,Apr,0,13.953125,4.470833333,55.88095238,67.6,1997
9591,38978,10.0,Debris Burning,48.8681,-99.7226,Jun,0,18.00666667,4.247777778000001,64.34005764,18.0,1992
9592,38979,9.0,Debris Burning,31.989522,-86.039542,Feb,0,1.192847222,0.0,0.0,0.0,2007
9593,38983,75.0,Utilities,29.79616667,-96.52533333,May,0,22.91962617,4.258598131,60.08928571,0.0,2011
9594,38987,0.6,Arson,43.2664,-116.1775,Jun,0,15.33195876,4.1913402060000005,54.76650943,42.5,2011
9595,38992,5.0,Arson,31.85454645,-89.87057169,Feb,0,4.793264249,3.801211073,78.09075044,153.7,1996
9596,38998,4.0,Lightning,43.72666667,-116.10666670000002,Jun,1,18.51750663,3.633687003,53.4668435,18.1,1997
9597,39000,1.0,Arson,35.0334,-107.4006,Mar,0,7.980952381,4.704761905,49.28571429,0.0,1993
9598,39003,2540.0,Arson,39.2082,-123.0844,Oct,3,19.18401163,1.381976744,57.17201166,0.0,1995
9599,39004,89.0,Utilities,48.3225,-104.8805,Sep,0,21.6066482,3.693351801,46.1966759,0.0,2003
9600,39006,700.0,Lightning,41.337990000000005,-101.0594,Aug,1,27.24319588,2.786391753,45.18453608,2.6,2012
9601,39007,10.0,Lightning,47.29666667,-115.0133333,Jul,1,22.44923077,3.016923077,0.0,0.0,1994
9602,39021,4.0,Debris Burning,45.755,-100.9393,May,0,10.00584795,4.799415205,69.06325301,46.7,2003
9603,39031,3.0,Debris Burning,37.705942,-81.03289968,Apr,0,7.94548105,3.645906433,64.60615385,0.0,1993
9604,39032,1.0,Accidental,33.3667,-110.4467,Jun,5,24.50309278,3.57628866,32.6056701,5.8,2009
9605,39033,2.0,Debris Burning,41.45,-123.5133333,Nov,0,0.0,0.0,0.0,0.0,1995
9606,39035,3.0,Accidental,34.24333333,-117.3033333,Sep,0,0.0,0.0,0.0,0.0,1993
9607,39036,1.0,Lightning,33.81861111,-109.38055559999998,Jul,1,27.35185185,4.6814814810000005,18.48148148,0.0,2002
9608,39047,4.3,Lightning,40.90128,-107.97942,Sep,1,23.71430556,1.3725,0.0,0.0,2015
9609,39051,1000.0,Lightning,47.5828,-107.5123,Jul,11,21.76744186,4.242151163,45.00589971,5.9,2003
9610,39055,4.0,Utilities,35.11381,-98.6575,Aug,1,29.327680800000003,5.206516291,60.38095238,29.5,2015
9611,39057,0.7,Debris Burning,31.035266,-87.080976,Jul,1,0.0,0.0,0.0,0.0,2004
9612,39059,14.0,Debris Burning,34.53895267,-89.20477206,Apr,0,9.059772296,2.302759277,64.50455581,0.0,2013
9613,39063,11.0,Debris Burning,31.04835571,-89.54608418,Jan,0,0.0,0.0,0.0,0.0,1999
9614,39067,5.0,Utilities,37.62,-99.27,Dec,0,3.861538462,3.834615385,73.13461538,0.0,2015
9615,39068,1.0,Debris Burning,46.3472,-120.7343,Oct,0,8.912296984,1.832075472,75.01658768,28.6,2007
9616,39069,1.66,Lightning,42.64220353,-77.59289207,Apr,0,11.83081019,2.398611111,0.0,0.0,2008
9617,39074,250.0,Lightning,67.2996,-149.5361,Jun,4,12.4125,2.4375,0.0,0.0,1993
9618,39092,2.53,Debris Burning,31.4636,-81.4954,Mar,0,16.84536082,3.01005291,53.08333333,1.5,2000
9619,39093,4.3,Lightning,40.4242,-107.9772,Aug,0,21.24091778,2.534757282,51.38834951,46.8,2007
9620,39100,1.0,Utilities,46.73438358,-92.69019863,Jun,1,11.6537037,2.569259259,65.63148148,0.0,2013
9621,39103,1.4,Accidental,45.80404379,-87.13156955,May,1,5.624875622,4.712345678999999,72.18518519,10.4,1992
9622,39105,275.0,Lightning,37.1189,-114.9189,Jun,2,0.0,0.0,0.0,0.0,2004
9623,39107,7.0,Debris Burning,34.74641251,-88.35088739,Apr,0,18.80864198,3.47654321,69.06435644,39.1,1999
9624,39108,1.2,Debris Burning,35.93705,-88.9023,Jun,0,25.04061697,2.157474227,68.39425587,21.3,2012
9625,39110,1.25,Debris Burning,34.44083333,-85.39941111,Apr,0,10.46093458,2.519318182,68.27234927,142.8,2014
9626,39112,19.6,Lightning,41.2075,-120.2866667,Aug,1,19.48698061,2.321388889,34.15833333,0.0,2007
9627,39117,1.0,Accidental,47.8619,-95.0183,Jun,0,18.34087118,2.710750695,72.73638132,34.6,2009
9628,39118,2.3,Accidental,30.50138889,-95.59916667,Aug,0,28.59510022,2.906013363,72.03416856,0.5,2013
9629,39119,36.0,Debris Burning,31.29744,-87.692162,Feb,0,5.368703704,0.0,0.0,0.0,2007
9630,39123,2.0,Arson,31.99721613,-89.08453138,Feb,0,9.215221987,3.520930233,71.21091811,47.3,1997
9631,39133,1.4,Lightning,34.49583333,-112.52694440000002,Aug,0,24.58874346,2.837665782,47.8806366,10.9,2007
9632,39138,2.91,Debris Burning,34.7387,-85.23899999999999,Feb,0,5.994214876,2.638429752,61.17598344,47.4,2002
9633,39141,1.5,Arson,33.8645,-85.2284,Nov,0,13.71094225,1.35775076,65.99392097,0.0,1994
9634,39143,4.0,Debris Burning,32.57508881,-89.16183167,Mar,0,13.57305556,3.756666667,63.4457478,332.9,1992
9635,39146,10.0,Debris Burning,43.67972222,-85.9575,Aug,0,21.85633803,3.58220339,58.43644068,0.0,2001
9636,39147,1.5,Lightning,45.2,-106.5856,Jul,1,15.2480663,2.944884488,67.65346535,0.0,1995
9637,39149,3.0,Arson,32.841938,-87.98331,Mar,0,0.0,0.0,0.0,0.0,2004
9638,39152,1.0,Debris Burning,35.6717,-109.0556,Jul,0,20.77556818,3.7296,45.26829268,0.0,2001
9639,39153,1.61,Arson,31.64669444,-81.86588889,May,0,25.58040665,2.038354898,71.73973974,0.0,2015
9640,39155,16.0,Debris Burning,34.71971416,-89.73926688,Mar,0,11.67694444,4.122777778000001,69.57863501,67.0,1992
9641,39160,1.38,Debris Burning,34.3615,-85.0273,Nov,0,6.612456747,2.005190311,76.0,0.0,1997
9642,39164,20.0,Debris Burning,36.20402,-91.92096,Jul,0,27.5221219,1.711963883,72.19909502,29.9,2011
9643,39167,4.0,Arson,31.76338423,-89.34834126,Mar,0,15.78611111,2.801944444,68.17222222,0.0,1998
9644,39169,0.7,Accidental,43.195,-79.016,Apr,0,7.964935065,4.645238095,62.78431373,6.5,2012
9645,39170,20.0,Arson,34.72567547,-88.14881984,Mar,0,14.28518173,3.923134328,59.22348485,0.0,2012
9646,39171,5.5,Lightning,34.185,-105.7427778,Jun,1,24.915,0.0,0.0,0.0,2012
9647,39172,6.2,Lightning,41.606314000000005,-112.588624,Aug,1,23.44197861,3.127807487,33.0828877,0.0,2009
9648,39177,350.0,Accidental,28.1948,-81.9567,Feb,1,17.49802372,2.4118577080000003,60.372,0.0,2011
9649,39181,3.0,Lightning,35.43027778,-111.7955556,Aug,0,18.53340426,2.090301724,63.03463203,49.8,2007
9650,39182,6980.0,Lightning,44.89416667,-109.35916670000002,Jul,16,22.72625698,3.011835974,28.35880708,242.1,2003
9651,39184,75.0,Lightning,44.15055556,-103.4297222,Jul,1,0.0,0.0,0.0,0.0,2004
9652,39185,1.0,Lightning,40.055,-121.21666670000002,May,1,0.0,0.0,0.0,0.0,1992
9653,39186,70.0,Debris Burning,42.9758,-108.4309,Apr,2,5.561452514,5.2206703910000005,37.94586895,0.0,2000
9654,39187,2.0,Arson,34.537436,-87.88986899999999,Mar,0,0.0,0.0,0.0,0.0,2004
9655,39191,20.0,Debris Burning,33.1867,-110.1806,May,0,22.3046875,2.434960937,22.39746094,0.0,1995
9656,39204,1.0,Lightning,48.40333333,-115.77944440000002,Aug,4,27.51515152,2.2953125,0.0,0.0,2000
9657,39207,1.2,Accidental,42.89611111,-109.6186111,Jul,3,19.10674157,2.96329588,41.76498127,0.0,2008
9658,39213,5.0,Utilities,29.87131167,-97.0337883,Aug,0,31.35501859,3.016635688,58.02973978,0.0,2011
9659,39214,1.3,Lightning,41.459853,-122.944483,Jul,5,25.65796703,2.390384615,39.35261708,0.0,2006
9660,39215,369.0,Lightning,42.62066,-115.64418,Jun,1,21.45222222,4.109722222,28.65277778,0.3,1992
9661,39224,3.4,Lightning,34.57777778,-85.19472222,Jun,1,27.1518018,1.616704289,54.76072235,1.0,2006
9662,39225,13.7,Arson,36.08135,-93.233,Aug,10,28.36768802,3.609090909,57.41477273,0.3,2000
9663,39226,1.0,Lightning,35.10893333,-78.7035,Jul,1,27.1851626,3.190650407,74.14227642,73.5,2010
9664,39231,0.6,Debris Burning,39.24474581,-80.58225948,Jan,0,0.0,0.0,0.0,0.0,1993
9665,39234,1.0,Utilities,35.0166,-119.0093,Jul,0,26.95744048,3.480654762,44.22619048,0.0,1995
9666,39238,3.0,Lightning,46.57166667,-115.4183333,Aug,1,0.0,0.0,0.0,0.0,1998
9667,39254,3.0,Debris Burning,34.50754527,-88.36625473,Apr,0,16.34560907,3.154296506,69.02005731,0.0,2012
9668,39260,1.0,Lightning,38.56666667,-109.1916667,Jun,0,27.93333333,6.666666667,49.5,0.0,1996
9669,39261,2.5,Arson,48.1325,-105.2819,Sep,0,12.33050847,3.633050847,61.15204678,10.6,1999
9670,39262,0.7,Arson,48.1461,-104.9183,Jul,0,19.88947368,4.6105263160000005,61.51351351,0.0,1996
9671,39263,1.0,Arson,34.5652,-78.89345,Jun,0,27.30916667,1.6525,71.48611111,0.0,2010
9672,39268,6.0,Lightning,28.8825,-80.9756,Jun,0,29.95098039,3.77044335,71.328125,0.0,2010
9673,39274,37716.9,Lightning,41.2332,-117.0843,Jun,5,27.53658537,5.161842105,16.78947368,0.0,2000
9674,39280,5.0,Debris Burning,47.8366,-117.9314,Mar,0,6.847184987,2.501072386,60.22257053,1.0,2005
9675,39286,1.0,Arson,30.92571093,-88.70814117,May,0,22.42111111,3.296666667,67.41142857,0.0,1992
9676,39288,9.0,Debris Burning,37.22599,-82.6873,Oct,0,13.17548747,1.883936862,62.26236125,0.0,2010
9677,39289,3.0,Debris Burning,35.9333,-110.6674,Apr,0,14.65315534,5.0631067960000005,32.359223300000004,0.0,2000
9678,39290,2.0,Lightning,37.5853,-108.9289,Jul,1,21.6043956,3.099175824,27.12362637,0.0,2005
9679,39296,1.0,Debris Burning,34.064007000000004,-86.279892,Mar,0,11.12440191,3.974736842,48.72363281,0.0,2007
9680,39298,1.0,Accidental,34.120067,-117.246067,Jul,0,28.93301435,2.857894737,36.28708134,0.0,2013
9681,39304,20.0,Debris Burning,36.2333,-95.1086,Jan,0,4.641838352,2.549920761,66.83518225,0.0,2012
9682,39305,8.0,Lightning,35.48388889,-107.3338889,Jul,3,22.7826087,1.82173913,50.13043478,0.0,2000
9683,39306,20.0,Arson,33.70666667,-85.58666667,Apr,0,19.80431965,2.797192225,70.21,43.3,1999
9684,39313,50.0,Lightning,48.125,-91.13666667,Jun,5,18.89719101,2.106460674,62.17714286,0.0,1995
9685,39320,1.0,Lightning,44.39616,-105.65212,Aug,0,22.72460733,3.921204188,46.29057592,1.8,2014
9686,39322,1.3,Lightning,37.81366,-119.67365,Sep,9,12.45691906,1.355091384,54.751308900000005,18.5,2011
9687,39325,1.0,Debris Burning,46.83333228,-67.86666996,May,0,9.288333333,4.729411765,49.36614173,57.6,1993
9688,39334,1.0,Lightning,45.4147,-107.1015,Jul,0,22.69187675,4.232448378,48.57988166,7.6,2001
9689,39339,3.5,Debris Burning,31.45343333,-83.23189722,Nov,0,14.27118644,2.782862524,58.52138493,0.0,2012
9690,39341,1.0,Arson,32.92842984,-88.71951985,Aug,0,29.08625337,1.663072776,66.92452829999999,13.0,1999
9691,39344,1.0,Debris Burning,41.0872,-123.7025,Aug,0,12.53354633,1.888443018,87.33535354,1.5,2010
9692,39346,115.0,Debris Burning,32.273292,-85.252864,Mar,0,14.07440476,3.185515873,67.66180049,31.8,2008
9693,39348,6.8,Lightning,30.4809,-82.6568,Jun,0,27.28319406,1.623398329,63.75667351,0.0,2011
9694,39352,3.0,Utilities,39.229619,-121.36155,Nov,0,15.21890547,2.42238806,57.48936170000001,0.0,2002
9695,39355,50.0,Arson,34.85833333,-89.32333333,Apr,0,15.03289474,4.613421053,55.01329787,62.8,1997
9696,39357,1.0,Lightning,33.87833333,-110.93666670000002,Aug,1,27.28888889,1.981111111,48.57777778,73.8,1996
9697,39360,2.0,Lightning,44.06666667,-115.8513889,Aug,1,16.17277778,1.707777778,59.45682451,5.7,2014
9698,39362,1.0,Debris Burning,33.448856,-80.988159,Feb,0,-7.751712962999999,4.116388889,0.0,0.0,2011
9699,39366,1.9,Arson,33.10805556,-79.77138889,Jan,0,0.0,0.0,0.0,0.0,2014
9700,39374,3.0,Lightning,33.71997,-117.35053,Sep,0,27.34814815,2.605555556,46.35054348,10.2,2013
9701,39376,2.0,Debris Burning,46.21419313,-93.3231692,Apr,0,18.99914352,0.0,0.0,0.0,2012
9702,39380,4.0,Debris Burning,35.5142,-91.56078,Feb,0,4.375347543999999,2.899351251,59.39573679,9.9,2015
9703,39390,3.0,Arson,45.5672,-97.2931,Apr,0,7.452492943999999,4.679566855,51.28989613,0.0,2004
9704,39392,1.0,Debris Burning,31.44425284,-89.87609619,Sep,0,22.05421348,1.806741573,67.6011236,0.0,1994
9705,39393,6.0,Arson,32.79117496,-89.61916120000001,Mar,0,9.855833333,4.506111111,61.39444444,83.1,1993
9706,39395,8.0,Debris Burning,37.34806733,-81.27805457,Jan,0,0.0,0.0,0.0,0.0,2012
9707,39399,6.0,Debris Burning,34.29455255,-88.88394778,Apr,0,16.37317784,2.55451895,54.28862974,0.0,1995
9708,39400,0.73,Accidental,43.153,-76.0862,Apr,0,7.740656566,4.125126904,61.81979695,4.3,2012
9709,39402,110.0,Lightning,31.04166667,-89.14166667,Sep,1,28.21568627,1.153370787,67.28370787,7.4,2000
9710,39408,5.87,Arson,33.7273,-84.9389,Dec,0,6.473055556,3.035376045,65.58873239,31.0,1995
9711,39412,15.0,Accidental,37.31645,-87.0507,Feb,0,7.841004184,4.033472803,0.0,0.0,2002
9712,39414,3.0,Debris Burning,36.6667,-106.1672,Jan,0,0.0,0.0,0.0,0.0,1999
9713,39429,1.21,Arson,41.32443789,-74.25989099,Apr,0,5.260989011,3.786813187,57.39325843,27.4,2002
9714,39432,2.0,Debris Burning,30.46693587,-88.48670133,May,0,19.86287016,3.148747153,70.29365079,1.5,1997
9715,39436,1.5,Accidental,43.0972,-102.5991,Aug,0,24.7965616,4.513753582,43.88338192,0.0,2002
9716,39439,2.0,Debris Burning,41.095438,-87.8479,Jul,0,26.58661049,2.004962547,64.67041199,2.3,2012
9717,39442,1.0,Debris Burning,38.0644444,-86.6733333,Oct,0,15.92314815,2.035555556,53.84693878,0.0,2010
9718,39446,672.0,Lightning,39.97194444,-112.57666670000002,Jul,3,29.2,3.08,20.4,0.0,2014
9719,39452,3.0,Utilities,40.93867493,-98.85308838,Oct,0,22.66666667,7.391666667000001,30.83333333,0.0,2011
9720,39454,102.0,Utilities,38.8769,-120.923519,Jul,2,0.0,0.0,0.0,0.0,2003
9721,39460,3.0,Lightning,40.7233,-116.8908,Jul,0,29.87671233,4.07260274,19.73972603,7.2,2006
9722,39462,0.8,Debris Burning,34.1,-109.9507,Nov,0,7.330526316,4.866315789,41.07692308,0.0,1992
9723,39463,0.8,Debris Burning,35.04618333,-79.5127,Jan,0,8.699090909,3.548181818,70.61904762,0.0,2012
9724,39467,2.7,Accidental,40.41972222,-105.23583329999998,Sep,0,23.94484168,2.947395301,35.80388151,0.0,2012
9725,39475,10.0,Debris Burning,32.64810023,-89.23946492,Feb,0,9.263888889,4.115277778,65.79715302,233.4,1995
9726,39489,1.0,Debris Burning,39.56484259,-78.04154265,Apr,0,9.829059829,4.592307691999999,46.16143498,0.0,1992
9727,39491,1.5,Arson,48.8614,-99.8539,May,0,6.441666667000001,5.053888889,63.21851852,23.7,2009
9728,39498,10.42,Arson,33.6758,-84.5686,Jul,0,25.33,2.510584958,67.38309859,43.0,1995
9729,39503,6.0,Arson,35.69309998,-94.69541664,Mar,0,12.348659,3.536877395,60.9939759,0.0,2009
9730,39505,6.0,Arson,31.08520181,-89.63036186,Jan,0,8.820891365,1.95264624,69.30083565,0.0,1995
9731,39507,15.0,Accidental,30.81700261,-89.49962713,Feb,0,8.968283582,2.87467167,79.96904315,66.3,2014
9732,39514,5.0,Lightning,34.835,-112.2527778,Jul,1,25.74054795,3.678630137,20.09315068,0.0,2005
9733,39517,3.0,Debris Burning,47.8352092,-94.5644059,May,0,4.117537313,2.946311858,69.16800805,0.0,2013
9734,39525,7.0,Lightning,38.52166667,-107.9883333,Jul,1,22.58857143,3.3948571430000003,41.79428571,0.3,1997
9735,39528,10.0,Lightning,32.97694444,-107.8938889,Jul,27,26.35087719,4.266830709,33.67814961,0.0,2009
9736,39529,48.0,Arson,25.6307,-80.5088,Mar,7,22.60106383,3.769509595,76.31111111,3.0,2015
9737,39542,6.0,Debris Burning,35.8486,-94.595,Jan,0,3.2626582280000003,1.65443038,71.86956522,0.0,2012
9738,39546,1.0,Utilities,33.804413000000004,-80.92421,Nov,0,13.96390805,1.892857143,68.51632047,18.5,2013
9739,39555,48.0,Arson,37.7,-91.96944444,Apr,0,19.22222222,4.616888889,46.44888889,9.9,2006
9740,39556,15.0,Arson,32.77398218,-89.34277131,Oct,0,17.64387097,1.814408602,70.40571429,8.7,1998
9741,39557,0.8,Lightning,48.95638889,-114.5172222,Jul,2,18.94567308,2.8420673080000003,45.00721154,0.6,2003
9742,39558,2.0,Arson,41.0256,-123.6478,Aug,0,12.66295775,2.121297602,90.00217865,2.7,2011
9743,39560,5.0,Arson,30.95308011,-89.46107579999999,Mar,0,15.38,2.194666667,74.06666667,0.0,1992
9744,39563,0.8,Lightning,48.58935,-114.0487,Aug,2,21.10550239,2.168899522,48.04556355,0.0,2000
9745,39569,4.0,Arson,31.12548806,-89.51630903,Jul,0,25.00619718,0.925706215,77.08262108,0.0,1995
9746,39576,5.0,Accidental,44.0792,-99.6309,Apr,0,-3.788418079,4.956657224,77.77777778,0.0,1996
9747,39577,40.0,Arson,32.950587899999995,-86.644362,Feb,0,-7.751712962999999,4.116388889,0.0,0.0,2011
9748,39580,1.0,Utilities,33.803578,-117.505829,Aug,0,18.41468683,2.480993521,62.53745928,0.0,2010
9749,39583,142.0,Arson,46.97138889,-119.2663889,Jul,2,21.75449591,3.40027248,38.83378747,5.8,2007
9750,39589,5.0,Lightning,35.4834,-108.984,Sep,0,19.49826389,2.985267035,39.24686192,7.9,2000
9751,39594,1.0,Arson,40.0748,-77.30861999999999,Sep,0,17.7125,0.691517857,75.76297968,103.4,2015
9752,39601,30.0,Debris Burning,34.540206,-87.291557,Mar,0,5.765699025,2.205849582,0.0,0.0,2008
9753,39605,0.97,Debris Burning,31.1559,-84.1754,Jan,0,0.0,0.0,0.0,0.0,2001
9754,39614,185.0,Debris Burning,36.91805556,-90.48388889,Apr,0,0.0,0.0,0.0,0.0,2000
9755,39616,2.0,Lightning,30.5535,-82.8011,Jun,0,28.34268293,1.57902439,61.05853659,10.4,2011
9756,39618,1.0,Accidental,39.01245545,-79.72110809,Mar,0,2.773814898,1.976523702,66.09770115,11.6,1999
9757,39623,3.0,Debris Burning,33.522476,-81.098778,Feb,0,7.504,3.224666667,54.48877805,7.1,2015
9758,39626,1.5,Debris Burning,33.166668,-79.949997,Mar,0,16.1190253,2.458388004,65.98180077,0.0,2011
9759,39627,1.0,Lightning,41.449290000000005,-121.34429,May,0,16.08125,3.440625,38.95238095,0.0,1992
9760,39628,0.8,Debris Burning,33.8731,-81.55836500000001,Feb,0,5.680628272000001,2.734031414,73.9922179,0.0,2011
9761,39631,2.0,Debris Burning,35.34277778,-79.84805556,Jun,0,0.0,0.0,0.0,0.0,2014
9762,39632,13.0,Utilities,35.87846667,-95.17191666,Aug,0,31.4185766,2.048130277,57.73106061,0.0,2010
9763,39636,5.0,Debris Burning,33.514540000000004,-92.51971,Mar,0,14.15,2.810555556,71.31385281,0.0,2011
9764,39639,7.0,Arson,41.6122,-109.3586,Sep,1,10.25923423,4.543018018,60.41043084,33.1,2008
9765,39640,107.0,Lightning,46.05666667,-115.2141667,Aug,0,0.0,0.0,0.0,0.0,1999
9766,39645,2.4,Debris Burning,32.67480918,-84.05498409,Feb,0,9.80462963,2.570740741,62.62904809,0.0,2011
9767,39651,1.0,Utilities,36.195052,-118.80316100000002,Aug,0,25.91731518,2.457198444,46.18093385,0.0,2010
9768,39652,2.0,Arson,42.1117,-96.362,Mar,0,0.271428571,5.122095238,70.77238095,0.0,2005
9769,39655,0.7,Lightning,47.81166667,-116.6,Aug,2,0.0,0.0,0.0,0.0,1996
9770,39670,1.0,Lightning,39.49666667,-119.9633333,Sep,2,23.250429800000003,2.483094556,31.21613833,0.0,1998
9771,39678,29.0,Lightning,37.0817,-112.7514,Aug,3,15.78925439,3.159868421,69.07268722,36.9,2005
9772,39682,4.0,Arson,33.35521578,-89.88555876,Oct,0,21.49056047,2.50739645,66.83136095,12.0,1995
9773,39691,5.0,Debris Burning,43.91694444,-86.09666667,Apr,0,1.943255814,4.273674419,71.18901304,0.0,2009
9774,39693,0.65,Arson,32.8012,-83.527,Jun,0,25.69769585,2.561020882,59.26588235,0.0,2000
9775,39694,2.5,Lightning,33.153422,-116.54769,Jul,0,20.87735849,1.926415094,66.77619048,0.3,2010
9776,39696,4.0,Accidental,34.89553229,-90.22704245,Mar,0,6.865,5.071388889,60.52222222,63.0,1996
9777,39698,1.0,Accidental,39.493055600000005,-82.1866667,Oct,1,13.87951807,1.4290083409999998,70.72269706,3.2,2010
9778,39700,1.0,Debris Burning,33.064,-94.074,Sep,0,25.53554502,1.728672986,64.77804296,7.4,2013
9779,39704,4.0,Debris Burning,34.994772,-87.53882800000001,Feb,0,0.0,0.0,0.0,0.0,2003
9780,39705,1.0,Debris Burning,36.0242,-106.0417,Jul,0,26.38487805,4.892682927,29.69306931,0.0,1995
9781,39707,10.0,Debris Burning,47.87,-94.9794,Apr,0,3.721448468,4.798882682,67.79050279,0.0,2001
