,fire_name,fire_size,fire_cause,latitude,longitude,state,discovery_month,putout_time,Vegetation,Temp_pre_30,Wind_pre_30,Hum_pre_30,Prec_pre_30,remoteness,year
42589,6055,3.0,Accidental,32.54666667,-94.94196667,TX,Feb,0,12,6.337965261,2.799303829,62.21334135,0.0,0.2535844948486969,2014
42606,NORTH MOUNTAIN,2265.0,Utilities,34.80705,-98.72845,OK,Aug,5,16,29.83402868,3.4859191660000004,60.57627119,1.8,0.2876997588781891,2010
42608,ROCKWELL,1940.0,Lightning,39.72695,-112.45562,UT,Aug,4,0,0.0,0.0,0.0,0.0,0.4183773444346113,2001
42621,RAIL,1.0,Other,26.33083333,-98.72361111,TX,Mar,0,12,21.27405248,5.485908649,60.24582924,0.0,0.2942502086457863,2008
42630,LATE CROPPER,2.2,Utilities,35.78066667,-80.69933333,NC,Jan,0,15,8.25024108,1.90192864,65.82187858,0.0,0.1219300557590787,2012
42638,COTTONWOOD,8.0,Lightning,63.5,-154.62,AK,Jul,12,0,14.41374663,2.516846361,60.94700139,29.3,0.8680078200587458,2007
42642,TABLE MOUNTAIN,33.3,Other,41.892,-109.01,WY,Aug,1,15,21.19,4.232368421,34.35657895,16.1,0.3833741136658468,2011
42658,BLUE BIRD,3.5,Other,32.23852326,-112.9549889,AZ,Jun,1,12,20.71588351,1.4824756609999998,0.0,0.0,0.4277669648295494,2015
42660,RINGLING BROTHERS,50.0,Other,32.16777778,-81.03972222,SC,Apr,0,12,15.15535912,3.393038674,61.75057471,1.2,0.1273263353668217,2004
42666,ABLU,1.5,Accidental,33.3517,-110.4518,AZ,Jun,0,16,0.0,0.0,0.0,0.0,0.4021356750072347,1997
42671,FY2002-BULLOCH-141,1.07,Debris Burning,32.355,-81.5478,GA,May,0,12,23.17714571,2.407192807,59.32364729,0.0,0.1316972803339429,2002
42677,PHRAGMITIES,22.4,Debris Burning,38.618,-75.90899999999999,MD,Mar,0,0,2.931034483,2.864478035,62.4210775,0.0,0.078396565947606,2014
42679,GREENLAND GULCH,1.0,Lightning,43.785,-115.8883333,ID,Sep,0,9,23.1894385,3.214839572,41.4131016,6.1,0.451176650341168,1997
42683,FY2012-DOUGLAS-004,6.0,Accidental,33.76293238,-84.60186365,GA,Mar,0,16,11.26037736,2.574583796,68.69910515,115.9,0.1579966338213656,2012
42685,CROOKED RD(64),1.0,Lightning,29.2159,-81.5007,FL,Sep,0,12,21.605,3.145972222,79.05649718,0.0,0.1336984209129059,2013
42697,LOLETA FIRE,1.31,Utilities,41.4241,-79.10545,PA,May,0,15,9.44808232,4.437464789,66.93239437,95.1,0.105061348962854,2015
42698,FY2012-BEN HILL-001,0.7,Debris Burning,31.80153829,-83.22808073,GA,Jul,0,12,28.86458818,1.920474639,64.26779026,0.0,0.1470635728082265,2011
42707,FERNANDO,5.0,Lightning,36.35333333,-105.45,NM,Jun,3,0,16.31756757,4.168339768,35.21711799,11.3,0.3512448432241297,2005
42708,36/SONIC FIRE ,1.3,Arson,26.6822,-81.6588,FL,Apr,0,12,22.35367316,2.583458647,70.15007657,10.5,0.1373051491803891,2011
42714,HOMESTEAD,1.5,Lightning,37.99444444,-111.3519444,UT,Aug,0,0,29.83977901,0.944198895,21.79775281,0.0,0.4082600034115968,2000
42716,FY2015-HARRIS-013,0.78,Debris Burning,32.72861111,-84.90108611,GA,Feb,0,12,8.320537897000001,2.544254279,61.31125,76.2,0.1613945974001067,2015
42721,30486,4.0,Debris Burning,35.88916667,-94.81027778,OK,Dec,0,15,7.614100186,2.350046382,67.20575112,0.0,0.2501782927232949,2012
42722,COTTONWOOD FIRE,162.5,Other,42.759103,-110.174797,WY,May,0,4,-0.5150995829999999,3.996850394,66.9679517,0.0,0.3945329182121051,2011
42728,LAMB SPRINGS,1.0,Lightning,37.0386,-112.6847,UT,Aug,2,0,26.76278935,0.0,0.0,0.0,0.422018459815856,2012
42740,CODY,2.0,Lightning,36.997,-106.9584,NM,Aug,0,0,21.83636364,2.919020979,39.76503497,5.4,0.3655670267846682,2000
42746,8 POINT,800.0,Arson,34.6348,-96.0017,OK,Dec,0,16,11.53201024,3.968333333,53.87870968,2.6,0.2621007724823816,2005
42747,ROTEN WOODWORKS,1.2,Other,36.519,-81.34083333,NC,Feb,0,0,0.399907106,3.21430562,61.21292971,0.0,0.1271817599571008,2011
42749,BEAR CREEK,10.0,Arson,34.6144,-88.1844,MS,Mar,0,16,2.251759259,3.466527778,0.0,0.0,0.1898478991488077,2014
42752,RAMSEY FORD ROAD,3.0,Debris Burning,34.1,-78.65833333,NC,Sep,0,16,25.61054343,1.176823038,74.3990676,49.1,0.1049973294321919,2010
42753,10090,2.0,Arson,34.25599999,-95.77833335,OK,Apr,0,16,18.6444548,2.324650513,64.67176703,0.0,0.2602499355360124,2010
42754,EL GUIQUE2,1.5,Other,36.0717,-106.0775,NM,Apr,0,0,0.0,0.0,0.0,0.0,0.357508450331703,2005
42755,WILLOW,2.5,Other,33.74472222,-116.8558333,CA,Jul,0,16,21.78051948,2.636717828,60.88388626,0.0,0.46588452779349,2014
42757,BASIN 1,2.0,Utilities,38.0603,-108.5448,CO,Jun,0,0,0.0,0.0,0.0,0.0,0.3805285807863394,1999
42759,ARCHER,2.7,Other,43.7058,-111.8108,ID,Jul,1,9,16.73848168,4.586762779,50.95013123,5.4,0.410415589727116,2014
42761,WELL,8.0,Arson,38.30972222,-95.945,KS,Feb,1,0,3.136107711,5.059926471,60.50498753,3.8,0.2594652502166896,2006
42763,CHICHARRA,5.0,Debris Burning,26.22788,-98.48167,TX,Feb,0,12,18.18086501,4.598160315,69.82395382,29.3,0.2920542370344858,1998
42765,FY2013-CANDLER-007,7.04,Debris Burning,32.4775,-82.07130556,GA,Oct,0,12,20.24309133,1.475175644,63.92425463,0.0,0.1362616603535669,2012
42769,YELLOW,84.0,Other,38.6423,-122.650717,CA,May,2,0,12.8043579,2.9377901580000003,68.33995037,0.0,0.5221902557343958,2013
42779,RT 1496,28.0,Debris Burning,38.21585846,-82.80330658,KY,Apr,0,0,7.512784588,2.943173759,60.7800905,161.4,0.1392721313004645,2013
42780,JOHNSON VLLY RES,1.0,Lightning,38.60638889,-111.62416670000002,UT,Jun,1,0,20.86470588,2.284117647,20.57647059,0.0,0.4106492403270403,2002
42782,03-04-NW 62ND STREET FIRE -0708,10.0,Arson,29.9764,-82.148,FL,Mar,1,12,21.31578947,0.584210526,51.28571429,0.0,0.1388329868918905,2011
42784,CLOSE ONE,43.0,Utilities,35.49446667,-78.11778333,NC,Mar,0,15,10.62172285,1.680664794,67.90810157,0.0,0.099378842425019,2012
42787,PRISONER LAKE,5.0,Lightning,47.53333333,-113.1505556,MT,Sep,0,15,15.93854749,2.025698324,57.36312849,0.0,0.4227821318916507,1999
42791,LITTLE BIG,4652.0,Lightning,42.6122,-115.65348,ID,Aug,1,4,24.828125,3.663352273,25.10795455,0.0,0.4492081559967442,1999
42792,FY2013-DODGE-036,0.96,Debris Burning,32.10154167,-83.026175,GA,Jan,0,12,8.297183099,2.233521127,68.59004392,0.0,0.1450411753428133,2013
42794,SQUAW PEAK,32.0,Arson,40.32,-111.6316667,UT,Jul,0,14,21.06383285,3.010518732,49.85714286,0.0,0.4099213748725918,1995
42797,NO FENCE,3.0,Arson,36.4836,-96.1714,OK,Feb,0,0,3.884577723,3.745510455,64.04089219,56.2,0.2625759810975947,2009
42799,UPRR MP656,2.0,Utilities,41.4878,-106.47436,WY,Jul,0,15,21.05499316,5.425307798,21.58276334,2.5,0.3587085379456283,2012
42801,CONCENTRIC,2.0,Debris Burning,30.54805556,-89.11416667,MS,May,2,12,22.63266596,2.964693446,75.45164718,77.4,0.2012106512948397,2006
42803,FIRST RESPONSE,10.0,Other,36.9667,-94.7833,OK,Feb,0,0,1.435923829,2.305423554,66.42055556,0.0,0.2493078623489353,2009
42806,FY2001-CHARLTON-015,0.77,Lightning,30.5724,-82.0403,GA,Aug,0,12,26.00621866,2.529633401,79.17322835,367.0,0.137404972195364,2000
42811,WINDMILL,700.0,Other,33.5473,-105.4866,NM,May,1,16,15.50961282,4.638050734,35.63022942,1.3,0.3533554122398661,1998
42812,WASH,0.6,Other,32.114000000000004,-111.0431,AZ,Apr,0,12,20.11095506,3.836173913,24.32692308,1.5,0.4088561732438076,2000
42815,FY2015-CHATTAHOOCHEE-005,1.9,Debris Burning,32.27377778,-84.75336111,GA,Apr,0,12,15.35877573,1.918492408,75.31109258,37.6,0.1603897120341302,2015
42818,MEMALOOSE,1.0,Arson,45.19444444,-122.2222222,OR,Aug,1,9,21.37767123,3.453909465,62.86282579,0.0,0.5152689347318118,1997
42824,CHIMNEY,360.0,Lightning,32.8001,-110.4506,AZ,Aug,0,12,0.0,0.0,0.0,0.0,0.4025048761205287,1993
42828,8-MILE,3.0,Accidental,45.9363,-108.4776,MT,Apr,0,15,2.634188034,4.603133903,53.69186876,0.0,0.3768773469040662,1994
42829,ROLLOVER,12.0,Debris Burning,35.87391666,-81.3321,NC,Mar,0,15,7.396613757000001,2.06031746,61.09988109,57.1,0.1274797779498286,2010
42835,GLEANINGS RD. FIRE,2.0,Utilities,37.54022979999999,-85.52739716,KY,Mar,0,0,2.331307692,3.978,75.36752827,74.1,0.1640554961741385,2013
42839,FY2015-CHARLTON-033,1.1,Arson,30.94047222,-82.02613889,GA,May,0,12,22.61315789,2.336138358,73.99166232,0.0,0.1369949943542401,2015
42850,FY2011-BROOKS-045,20.18,Debris Burning,30.66940549,-83.62289997,GA,Feb,0,12,9.963838665,1.972554474,70.842827,0.0,0.1514488773711677,2011
42859,CONTINENTAL DIVIDE,21.0,Other,41.701240000000006,-107.84886000000002,WY,Sep,1,15,20.54244792,4.244266667,31.992,6.1,0.3720527497948658,2011
42860,ICE CREAM,399.0,Other,34.7595,-96.6053,OK,Dec,0,16,10.88490214,3.561649581,73.06430568,0.0,0.2676901469487898,2004
42861,TRAMPAS,5800.0,Lightning,35.8425,-105.6038889,NM,Jun,45,15,17.8310253,6.060933333,37.75235532,5.9,0.3530385952263075,2002
42865,STUBBLE,30.0,Debris Burning,47.38333333,-117.53333329999998,WA,Aug,0,15,18.53741307,4.209916201,49.45530726,18.0,0.4668781311676291,1995
42875,GRAVINS,1.0,Other,34.1703,-97.3725,OK,Oct,0,16,25.02374302,2.162988827,57.33994334,0.0,0.2752918465636846,2006
42883,FY2002-MILLER-066,1.1,Arson,31.1046,-84.6346,GA,Mar,0,12,12.14492754,2.629130435,54.89377845,40.8,0.1601866872449964,2002
42888,RED,1.4,Debris Burning,40.73138889,-123.0613889,CA,Aug,1,15,20.56875,2.669722222,73.19382022,0.0,0.5254651867827389,2013
42889,8046,1.0,Debris Burning,30.70555,-95.21833333,TX,May,0,12,18.89063136,3.008868502,71.02561475,44.8,0.257533038277002,2014
42891,161 ST (04),1.0,Utilities,29.9418,-82.3236,FL,Sep,0,12,26.32808607,2.263759909,72.69807037,35.3,0.1404236233052471,2011
42896,LINDEN - 399,1.0,Debris Burning,32.43626667,-94.25585,TX,Aug,0,12,31.57098166,3.016812227,57.393013100000005,38.2,0.2472603801192823,2011
42898,COUGAR CREEK,1.0,Lightning,48.49416667,-120.0944444,WA,Jul,1,15,19.65475578,3.3593830330000003,53.29677419,35.1,0.4927473867535028,2006
42905,ATTA 1211,1.0,Utilities,33.34,-81.56944444,SC,Dec,0,16,10.68898978,2.033030647,66.63343109,29.8,0.1312011119790481,2003
42907,FY2015-PICKENS-002,12.0,Debris Burning,34.41229444,-84.47262222,GA,Dec,0,16,7.17965469,1.90289314,58.14005602,0.0,0.1564102182863638,2014
42909,LIVINGSTON - 99,20.0,Debris Burning,30.57918333,-95.05431667,TX,Mar,0,12,11.86428902,2.90041686,73.39632673,17.0,0.2560974293456057,2011
42910,20033,15.0,Arson,34.75699997,-95.24439999,OK,Jan,0,16,5.5807407410000005,4.582962963,68.01134216,17.4,0.2549293269235839,2009
42915,RL253,1.0,Arson,47.8636,-95.1255,MN,Apr,0,15,6.608271375,4.169735007,58.65922827,24.1,0.2485247458948403,2006
42916,A17-2,0.7,Other,48.73333333,-102.1333333,ND,Jul,0,16,17.01972222,2.963194444,67.55013928,73.5,0.3147648587175613,1992
42924,MARSHALL,1.0,Lightning,33.8103,-109.7231,AZ,May,2,16,13.10484623,4.274557316,34.31124592,0.0,0.3946335265310923,2012
42941,HAWK ISLAND FIRE,5.1,Other,44.24045,-90.84828,WI,Aug,7,15,19.32805956,1.650860866,59.58666667,0.0,0.2097156139978373,2012
42943,OTA 25,1.1,Utilities,43.2581,-116.08141,ID,Jun,0,9,17.7437046,5.34031477,39.37591241,3.6,0.4532944657296327,2013
42944,SNAKE,1.5,Lightning,33.66166667,-109.46666670000002,AZ,Jun,0,16,22.56521739,5.996045197999999,21.11931818,0.0,0.3922057922910975,2000
42951,MOUNT POWELL,3.0,Utilities,39.79222222,-106.1683333,CO,May,1,0,-5.053553038,10.78500311,67.75420037,0.0,0.3564520597581644,2014
42956,HAAKER,1088.0,Utilities,32.881194,-103.591639,NM,Mar,0,12,8.427350427,1.925641026,72.35964912,0.0,0.335472611142025,2009
42958,34 - THE OAKLAND ROAD FIRE - 0184,1.0,Debris Burning,30.0865,-83.2237,FL,Apr,0,12,20.12621359,2.556171983,73.72303207,77.4,0.1483366727817128,2011
42962,HOFFMAN FIRE,5.0,Other,35.1678,-97.9739,OK,Feb,0,15,1.308372093,5.643906977,62.76453055,0.0,0.2803346607659107,2014
42977,ATVFIRE,1.0,Utilities,29.683000000000003,-94.1,TX,Mar,0,12,16.07114569,5.117963225,77.67234043,0.0,0.2479038593769675,1999
42983,TOWER HILL,4.5,Other,43.2397,-100.8461,SD,Sep,0,9,22.64508095,5.894271482000001,55.74189526,18.8,0.303766586449651,2005
42989,SMITH CREEK,2.5,Lightning,45.14333333,-115.28,ID,Sep,2,9,0.0,0.0,0.0,0.0,0.4446557078576969,1995
42995,RICH,150.0,Other,33.3348,-112.2027,AZ,Jul,0,16,36.4,4.070103093,31.17525773,0.0,0.4195069753254672,1994
42996,4372,160.0,Other,38.06,-97.8,KS,Dec,0,0,5.7724242420000005,5.210920121,71.75557809,80.5,0.277050595547889,2015
43001,YOUNG'S CEMETERY RD.,1.0,Debris Burning,37.68408197,-80.93816676,WV,Feb,0,0,0.482724252,2.998426966,67.32412059999999,78.1,0.1229717123841525,2001
43003,CAL PAC 8,3.0,Arson,41.0257,-123.6484,CA,Aug,0,15,14.21283422,2.252941176,85.63754045,12.9,0.531408090615288,2003
43005,SUGARBOWL,6.0,Arson,41.00166667,-123.635,CA,Jul,8,15,14.36318481,2.392972182,86.97111111,18.5,0.5312794344297946,2014
43006,CORRAL,7.0,Other,33.50907,-105.49571,NM,Feb,0,16,7.569637882999999,3.4965181060000003,42.29575403,0.0,0.3534696903558985,2000
43007,LOST CANNON II,1.5,Accidental,38.40138889,-119.5186111,CA,Oct,0,0,13.58740157,2.284362681,44.53088042,0.8,0.4901915820818505,2001
43023,2282,1.0,Debris Burning,39.591882,-82.4783,OH,Oct,0,0,14.64392304,3.338151103,69.20929141,0.0,0.1357036605487622,2015
43026,6209,1.0,Utilities,32.46761667,-94.87971667,TX,Sep,0,12,27.22562278,1.761492178,69.25,8.1,0.2530590973599649,2015
43030,CHIHUAHUA 3,40.0,Lightning,33.3646,-116.7065,CA,Sep,2,16,18.70541475,1.6096176130000002,70.1127923,5.5,0.4646317894319951,2011
43034,FAIRVIEW,1.0,Debris Burning,47.27555556,-94.22888889,MN,Apr,0,15,-1.872131148,2.68425492,69.18848997,0.0,0.2402645624175297,2004
43050,LITTLE SHANLEY,2.5,Lightning,47.17027778,-113.2733333,MT,Aug,5,15,21.44186047,2.290697674,45.84302326,0.0,0.4240776651390889,2006
43053,FY2000-EARLY-088,0.87,Utilities,31.1905,-85.0749,GA,Mar,0,12,16.74571429,3.873898305,65.78039216,0.0,0.1640807722974115,2000
43057,GRINCH,154.7,Arson,35.2936,-96.5478,OK,Dec,3,15,8.85014985,2.522427572,70.87024744,0.0,0.2668169526737807,2015
43061,PICKLE SW,15.0,Other,43.48937,-116.71578999999998,ID,Jul,1,9,21.86993007,2.942517483,41.36923077,0.0,0.4596195829154783,2000
43070,FY2013-BACON-024,3.43,Arson,31.54566111,-82.51568333,GA,May,0,12,20.21339376,2.133534743,73.65148305,85.6,0.1408961692762762,2013
43075,HARES,8.5,Accidental,44.6003,-101.5007,SD,Aug,0,15,27.61209239,4.27826087,41.21467391,2.1,0.309599459186467,2006
43076,MOSS,10.0,Lightning,35.05559,-113.87403,AZ,Aug,2,15,30.05783582,5.477957658999999,19.51681196,1.6,0.4350558825271557,2000
43078,DAN,2.0,Accidental,33.955,-111.7,AZ,May,0,16,28.06,5.12,26.0,0.0,0.4140957289316735,1995
43083,WINGATE ROAD,0.7,Debris Burning,35.029216,-84.13506600000001,NC,Mar,0,15,0.989468779,1.525722274,71.99091425,102.7,0.1529905584622259,2015
43086,PINE 17,12.0,Arson,35.7006,-94.6978,OK,Jan,0,15,0.57591623,2.977137871,77.5608365,0.0,0.2492404727730712,2013
43101,VOGT,2.0,Arson,39.30855,-120.954789,CA,Jan,0,0,0.991919192,4.723508137,73.88208617,318.4,0.5044330055076041,2003
43102,5421 MASSEY ROAD,1.0,Debris Burning,35.82023333,-78.21821666,NC,Mar,3,15,7.040502793,2.019739292,58.91938489999999,0.0,0.1000627984752915,2014
43106,6.52014E+12,5.0,Debris Burning,31.53313144,-89.73620282,MS,Nov,0,12,12.48979592,2.401724942,64.81495327,28.2,0.2061527238541618,2014
43107,OLD PETE QUINN ROAD FIRE,1.0,Debris Burning,34.97485,-78.12618333,NC,May,0,16,16.72382075,1.7982547169999998,72.35252478,54.3,0.0997722725895706,2013
43114,FY2012-EARLY-040,1.0,Arson,31.25607258,-85.06287521,GA,May,0,12,22.01143674,1.608577555,41.82578665,0.0,0.1639230211733959,2012
43117,MALICIOUS,1.0,Lightning,33.96333333,-111.09,AZ,Jul,0,16,25.33333333,2.983333333,34.03225806,5.0,0.4080407741024816,1995
43124,ROSEBAY 3   (64),40.0,Lightning,29.0986,-80.9856,FL,Jul,2,12,27.65771812,4.386455982,70.5,0.0,0.1292285140464604,2012
43126,WILDCAT,75.0,Lightning,32.4334,-105.7672,NM,Jun,2,12,0.0,0.0,0.0,0.0,0.3568545834852408,1993
43133,NORTH,31.57,Utilities,34.3128,-107.5081,NM,Mar,3,16,1.426921296,3.619583333,0.0,0.0,0.3725517726758172,2014
43135,QUITO,120.0,Other,26.37888889,-98.84777778,TX,Aug,1,12,31.73593899,5.221734986,58.75643470000001,0.0,0.2953825581245877,2009
43138,15 - THE DOG PEN FIRE - 0138,3.0,Lightning,29.4621,-83.1293,FL,May,0,12,22.47511312,2.660633484,74.67412141,240.6,0.1479965558016038,2010
43144,20153,2.0,Arson,34.70426668,-95.10065,OK,Mar,0,16,13.90917782,2.577007648,70.83874189,0.0,0.2536184100132208,2011
43145,SEA CLIFF(42),1.0,Debris Burning,29.156,-82.5056,FL,Jul,0,12,25.04636234,1.388785714,70.53681201,0.0,0.1426841555854603,2014
43147,FY2001-MCDUFFIE-030,1.02,Debris Burning,33.4351,-82.4401,GA,May,0,16,0.0,0.0,0.0,0.0,0.138878938504769,2001
43153,7.52014E+12,2.0,Other,32.38558246,-88.82382647,MS,Nov,0,12,17.13652085,2.359387755,74.9524838,51.8,0.1971857810569734,2014
43165,KRAMER,1.0,Other,40.524561,-122.436911,CA,Jul,0,15,27.07345238,2.556181151,42.74692875,0.0,0.5191134489062761,2001
43170,FOX CREEK,74.0,Lightning,46.63658,-105.08822,MT,Jul,1,15,22.09653465,4.716394255,42.96087172,3.2,0.3436479488471884,2008
43173,644,1.1,Other,43.8397,-120.6997,OR,Oct,1,9,14.17801047,1.979390766,48.45706107,0.0,0.5000313183108995,2015
43185,PID,1.0,Other,39.80665,-121.589289,CA,Jul,0,0,20.0,2.05,0.0,0.0,0.5107123021388524,2001
43189,FY2011-WEBSTER-016,2.21,Debris Burning,32.11066717,-84.51787536,GA,Mar,0,12,10.81695936,1.951480181,80.89317712,102.0,0.1583917159825283,2011
43191,FY2011-WASHINGTON-055,14.9,Debris Burning,33.08664496,-82.76255514,GA,Apr,0,16,14.5651359,1.349343955,63.00791557,0.0,0.1419916218403669,2011
43194,SLOAN,2.0,Accidental,32.77166667,-116.8066667,CA,Jul,0,12,21.05259594,2.755782313,67.0,0.0,0.466053652406148,1995
43199,JARRELLS BRANCH,21.0,Accidental,37.94578922,-81.59645598,WV,Apr,1,0,7.948907387999999,4.006448203,65.67227979,182.2,0.1286712038661512,2002
43202,RL 494,1.0,Other,47.8803,-94.8947,MN,Oct,0,15,13.25338943,2.718896165,74.37506185,0.0,0.246364758495829,2015
43216,"CO RD 65, AL",75.8,Other,34.893651899999995,-87.0327489,AL,Feb,1,16,6.652380952000001,3.32567714,70.90257559,47.7,0.1792050658289425,2011
43219,10103,5.0,Arson,34.6235,-95.22333333,OK,Mar,0,16,12.67653509,4.115460526000001,68.52475248,32.5,0.2548169869713146,2011
43220,CANE,4.0,Lightning,36.65,-113.7675,AZ,Jul,1,0,0.0,0.0,0.0,0.0,0.4330432602318999,1996
43240,CHUSKA PEAK,7.0,Lightning,35.894659999999995,-108.7901,NM,Jun,1,15,21.24741144,3.052452316,17.126703,1.3,0.3841395116328161,2012
43254,MCCUTCHEON GAP,4.0,Arson,35.9203,-92.8656,AR,Feb,1,15,10.34798611,0.0,0.0,0.0,0.2320642959283951,2012
43257,PAINTED HORSE,2.0,Lightning,33.15762,-105.85024,NM,Jul,0,16,26.97871116,3.965132336,45.716916,48.5,0.3571545422559261,2009
43270,LAVA,628.0,Lightning,36.361,-113.161697,AZ,Jul,86,0,20.91846492,2.805416667,0.0,0.0,0.4271568292734817,2011
43273,LLANO13.4,2.5,Utilities,39.6,-121.9166667,CA,Sep,0,0,22.0,0.0,53.0,0.0,0.5141721701906676,2002
43277,DUNES,2910.0,Lightning,41.4333,-107.5673,WY,Jul,2,15,17.18142857,6.759509202,38.16837782,0.0,0.3694024615132572,1993
43286,BUCKSKIN,5.0,Lightning,36.95,-112.1174,AZ,Jun,1,0,27.98236111,3.973194444,76.85833333,0.0,0.416421680382256,1993
43291,NORTH RIVER ROAD,567.0,Other,42.424,-123.1642,OR,Aug,14,9,22.54381339,1.730555556,50.80144033,24.4,0.5258590479408147,2011
43292,CANAL,4.5,Other,33.1201,-111.8857,AZ,May,0,16,22.94637883,2.660306407,21.03481894,0.0,0.4165032564942676,1993
43295,PLUNKETTRD,15.0,Debris Burning,43.5502,-108.9323,WY,Mar,0,9,-0.9001406470000001,3.1087447110000004,67.85549133,0.9,0.3820220556089477,2001
43298,POPLAR LANE,1.0,Utilities,35.24875,-82.69191666,NC,Mar,0,15,6.649461358,3.8,58.61904762,0.0,0.1399503071925341,2014
43302,FERRY ROAD,1.0,Accidental,34.94277778,-76.81583333,NC,Jun,0,16,12.09509324,3.84027972,0.0,0.0,0.0883468280522574,2011
43310,RESERVE,3.0,Debris Burning,36.342,-96.7886,OK,Mar,0,0,4.321695761,4.6740648380000005,69.81367292,24.9,0.2684573234393812,2004
43313,DOUGLAS RUN ROAD,2.0,Arson,39.3885148,-81.15909893,WV,Mar,0,0,4.367895879,2.459782609,61.89340102,0.0,0.124075962061118,1995
43318,BAHA SPRINGS,18.0,Lightning,33.9014,-109.9604,AZ,Jul,4,16,22.56110075,2.960354478,43.39365672,0.0,0.3969135580876888,2009
43322,15024,80.0,Other,38.78,-98.84,KS,Jun,0,0,23.4508161,5.540635268,69.02745995,26.5,0.2865271675357417,2015
43323,FY2000-WAYNE-081,2.11,Debris Burning,31.6351,-81.8553,GA,Apr,0,12,18.49622093,3.4611764710000004,59.91304348,64.0,0.1349529906047506,2000
43326,BUCKS,1.0,Utilities,38.647469,-120.694881,CA,Sep,0,0,21.9540412,2.532750397,49.81128748,0.0,0.5020907289355365,2003
43327,BEAR CREEK,7.0,Lightning,39.20777778,-105.0622222,CO,Jun,4,0,19.31920904,2.287288136,62.18644068,0.0,0.3459783217719796,2006
43330,SPRING HOLLOW,19.0,Debris Burning,41.106035,-111.735896,UT,Mar,3,15,1.366541635,3.122130533,73.30723906,21.6,0.4106223054102504,2010
43331,JOE HENRY,2.5,Debris Burning,36.54866667,-76.88183333,NC,Apr,0,0,7.573755235,2.83769195,56.81772294,0.0,0.08796193166406,2013
43332,JUMP OFF,54.0,Lightning,34.1184,-110.4073,AZ,Sep,2,16,22.12169312,4.698369565,36.87431694,0.0,0.4011838152643117,2000
43334,DEVILS COR,3.0,Arson,42.6046,-114.4303,ID,Jun,0,4,18.88489209,4.321151079,40.3971223,0.8,0.4369249503427621,2003
43348,PROCTOR,609.9,Arson,36.3453,-96.4183,OK,Apr,6,0,12.02467532,3.706122449,50.24965197,29.8,0.2649740200057429,2014
43356,SPECKS RUN RD.,3.0,Accidental,39.30391536,-78.05283467,WV,Jan,0,0,-1.852631579,3.099210526,65.92559524,0.0,0.0967525168953935,2001
43357,HFI,1.0,Arson,41.0825,-123.6894,CA,Jul,1,15,11.98996516,2.000977654,87.09307605,4.8,0.5318087899831998,2009
43361,NUBBIN RIDGE RD 2665,8.0,Arson,35.122217,-88.92055,TN,Apr,0,15,13.32930693,2.915972222,75.06193806,39.4,0.1962431908990014,2015
43367,RAILROAD FIRE,126.0,Arson,35.4611,-95.963,OK,Mar,1,15,13.12401301,4.064143056,68.77122522,0.0,0.2612237344701364,2011
43372,VINEYARD FIRE,4.0,Debris Burning,35.30493333,-76.86885,NC,Mar,0,15,7.806875585,3.0578578110000003,68.43193594,90.0,0.0885844140605029,2014
43381,10007,2.0,Arson,34.32783333,-94.94183331,OK,Jan,0,16,7.053452116,3.657089829,67.12824811,0.0,0.2523751986476907,2009
43387,CABIN CREEK,94.0,Lightning,44.9269,-106.187797,WY,Jul,57,15,21.16402049,4.492317541999999,38.85622593,19.4,0.3547558858750499,2012
43389,RANGE 36 WILDFIRE,6.5,Other,40.421,-76.70100000000001,PA,Mar,0,14,5.161849711,2.777456647,67.32533589,46.2,0.0844416309306443,2012
43392,JACKSON 3,60.0,Arson,45.849540000000005,-122.25711,WA,Oct,80,15,17.48314607,3.735955056,58.04942966,0.0,0.5154597430417338,2009
43399,SPEARS,364.0,Debris Burning,28.58333333,-80.9,FL,Aug,1,12,28.25736767,2.533381089,74.02155172,0.0,0.1289024880972618,1993
43400,RAMIREZ,300.0,Other,27.33527778,-98.41611111,TX,Aug,0,12,31.03518776,5.014394993,56.09179416,0.0,0.2904256827763471,2009
43404,PENNY TRACT,10.0,Arson,35.47666667,-78.37333333,NC,Apr,0,15,15.09648289,1.485068949,54.28814714,0.0,0.1016286924096012,2012
43409,BLUE MOUNTAIN ROAD,1.5,Other,37.20972222,-106.8136111,CO,May,0,0,7.748942172,3.780225989,36.57001414,4.9,0.3640367981309249,2003
