,fire_size,fire_cause,latitude,longitude,discovery_month,putout_time,Temp_pre_7,Wind_pre_7,Hum_pre_7,Prec_pre_7,year
35888,10.0,Arson,31.50333333,-88.765,Apr,0,17.77560976,2.61097561,68.5304878,0.0,1996
35891,1.0,Debris Burning,37.31176942,-81.15404321,Mar,0,11.68595041,3.1460000000000004,54.04040404,12.5,2000
35892,2.0,Accidental,39.57166667,-106.1086111,Jul,1,13.92644135,3.880119284,33.90457256,0.0,2005
35895,1.0,Arson,33.15153283,-89.06881812,Apr,0,14.09820359,3.462874251,58.70658683,0.0,1993
35898,4.0,Arson,34.89487968,-89.6109895,Apr,0,15.70714286,4.95297619,59.1257485,0.0,1993
35905,1.0,Accidental,34.17333333,-109.8883333,Jun,1,17.46170213,4.640425532,35.39130435,0.0,1995
35908,80.0,Accidental,36.6667,-106.0839,Jun,0,16.19393939,4.021818182,21.85454545,0.0,1998
35910,60.0,Arson,31.40699498,-89.69821334,Mar,0,7.260248447,3.414906832,60.32298137,0.0,1996
35912,5.0,Utilities,45.605217,-112.445983,Jul,1,19.29349112,4.31183432,40.97633136,0.5,2011
35918,1.0,Utilities,34.48611111,-118.2866667,Jun,0,19.59883041,5.088888889,37.03508772,0.0,2012
35922,2.0,Debris Burning,43.0075,-102.5483,Mar,0,7.882248521,3.877514793,46.02366864,0.0,2009
35923,30.0,Arson,33.683694,-87.484827,Mar,0,0.0,0.0,0.0,0.0,2004
35927,12500.0,Lightning,40.875,-120.875,Jun,14,17.53690476,2.196428571,42.18452381,3.6,2008
35928,4.0,Arson,33.503017,-87.08327299999999,Sep,0,24.651587300000003,0.0,0.0,0.0,2007
35942,3.0,Accidental,33.7668,-104.5339,Mar,0,12.88392857,4.526785714,37.63690476,0.0,1992
35946,1.0,Lightning,46.81888889,-111.6297222,Jul,0,20.95491329,4.089595376,36.83815029,0.0,2005
35952,50.0,Accidental,36.0514,-106.0797,Mar,0,6.053448276,5.525,60.65517241,0.0,1992
35956,49.0,Arson,37.18916667,-83.48888889,Dec,7,5.860040568,0.8682281059999999,70.64946237,0.0,2012
35964,7680.0,Lightning,63.3167,-161.5,Jun,3,9.865533981,0.0,79.34239129999999,0.0,2015
35970,20.0,Debris Burning,47.0666,-95.9003,Apr,0,5.512048192999999,4.25060241,58.36538462,0.0,1999
35972,35.0,Utilities,35.028267,-88.9039,Feb,0,3.10754717,4.041981132,65.02830189,18.3,2015
35974,2.0,Lightning,34.22666667,-107.67,Jun,0,0.0,0.0,0.0,0.0,1998
35979,1.13,Debris Burning,32.6132,-85.0707,Jun,0,28.89107143,2.668452381,58.50595238,0.0,1993
35984,5.0,Arson,34.743793,-79.639465,Mar,0,12.4194831,2.704771372,66.57489879,0.0,2011
35986,11.44,Debris Burning,31.1561,-84.8347,Jun,0,27.29746835,3.640425532,54.05714286,0.0,2000
35988,9.0,Lightning,27.2657,-80.6815,May,14,26.0139165,2.129224652,66.64316239,0.0,2011
35990,2.0,Utilities,43.5197,-102.0875,Nov,0,0.836312849,3.61396648,59.36477987,0.0,2008
35993,5.0,Lightning,43.945,-106.8806,Aug,5,26.21893491,4.086390533,30.544378700000003,1.3,2003
35997,1.8,Accidental,31.5844,-84.2364,Nov,0,12.46285714,1.971345029,53.36607143,0.0,2001
36000,8.0,Lightning,33.65,-111.62166670000002,Sep,1,31.37045455,1.003409091,26.80681818,0.0,1992
36001,20.0,Lightning,31.77364496,-109.7830736,Oct,0,0.0,0.0,0.0,0.0,1992
36002,1.5,Arson,47.8711,-94.8905,Mar,0,11.05327869,3.474180328,58.33489461,0.0,2012
36005,5.0,Debris Burning,40.1277,-108.3026,May,0,15.36526946,3.206586826,58.31137725,16.1,2000
36008,3.27,Debris Burning,31.4817,-84.6772,Jun,0,27.07228916,3.560839161,59.5,0.0,2000
36017,30.0,Lightning,38.7225,-78.53055556,Mar,3,13.53614458,3.1,52.48765432,0.0,2000
36018,15.0,Utilities,32.6252,-103.1267,Sep,0,26.33333333,4.559259259,40.49382716,0.0,2009
36019,5.0,Lightning,34.29861111,-112.51555559999998,Aug,1,27.10171429,3.251724138,30.82758621,0.0,2000
36021,5.0,Debris Burning,31.43483786,-83.84392999,Mar,0,14.02559242,3.3497630330000003,65.60773481,0.0,2011
36042,2.0,Arson,33.872599,-87.470584,May,1,18.59151786,0.0,0.0,0.0,2007
36052,1.25,Debris Burning,40.44222,-77.10528000000001,Mar,0,2.010416667,4.489583333,61.26041667,6.8,2013
36054,3.5,Utilities,45.8906,-100.8044,May,0,13.65657143,4.200581395,52.31395349,0.8,2015
36058,2.0,Lightning,40.0585,-114.4636,Aug,0,26.26347305,3.301197605,24.92215569,0.0,1997
36059,1.29,Debris Burning,33.9158,-84.7552,Feb,0,9.878106509,4.007692308,62.82098765,45.0,1994
36065,1.0,Utilities,34.598351,-80.065727,Jan,0,8.317784257000001,2.670845481,67.1462585,0.0,2012
36066,28.0,Debris Burning,44.00877017,-85.25662085,Apr,0,0.0,0.0,0.0,0.0,1993
36067,1.0,Accidental,34.55,-85.26666667,Mar,0,9.808125,0.275,55.98113208,0.0,1996
36072,10.6,Debris Burning,32.508959999999995,-86.73673000000001,Feb,0,0.0,0.0,0.0,0.0,2009
36074,2.0,Debris Burning,32.079268,-85.66028299999999,Mar,0,0.0,0.0,0.0,0.0,2004
36075,111.2,Lightning,67.0422,-150.1933,Jun,14,0.0,0.0,0.0,0.0,2005
36077,1.1,Lightning,43.0912231,-74.10160525,Apr,0,12.87539062,4.7265625,57.65882353,15.3,2006
36079,75.0,Arson,31.68043592,-89.40248195,Jun,0,27.47904192,1.379640719,61.4251497,0.0,1998
36084,2.5,Utilities,45.0222,-101.1143,May,0,15.81941176,5.8165680470000005,64.40828402,0.0,2007
36086,1.0,Utilities,36.3042,-120.383561,Jul,0,30.09803922,4.607843137,29.45544554,0.0,2003
36090,2.0,Debris Burning,32.3667,-112.0007,May,0,24.4169697,2.798787879,21.15757576,0.0,1995
36098,4.8,Lightning,32.15429167,-82.92791389,May,0,21.91277445,1.722754491,67.03044496,0.0,2014
36101,1.0,Arson,34.558403000000006,-82.214561,Apr,0,19.60358566,2.986454183,70.06582278,0.0,2011
36102,1.7,Debris Burning,32.1845,-84.46,Jan,0,0.0,0.0,0.0,0.0,1992
36104,36.0,Debris Burning,34.58956423,-90.13432355,Feb,0,11.30833333,4.644047619,69.86986301,43.0,1996
36106,1.0,Utilities,39.646112,-121.725469,Aug,0,29.41741742,2.151051051,27.06906907,0.0,2014
36107,7.0,Debris Burning,32.76273199,-89.68659786,Sep,0,27.30228571,1.358285714,59.61714286,3.3,2013
36108,1.0,Debris Burning,33.890846999999994,-86.70099,Oct,0,16.02994652,1.6385026740000002,70.47741935,6.7,2003
36112,0.9,Debris Burning,33.03502778,-83.537825,Mar,0,7.430434783,2.07826087,64.88533333,0.0,2013
36120,70.0,Arson,48.8239,-100.0297,May,0,1.847222222,3.959126984,70.25259516,0.0,2013
36121,50.0,Utilities,43.5166,-108.1673,Aug,0,23.91848739,2.637815126,35.00840336,0.0,1993
36123,0.9,Lightning,42.91861111,-122.39,Jul,1,28.22366071,1.628767123,35.90410959,0.0,2009
36124,3.0,Lightning,43.88083333,-119.1472222,Jul,5,22.6305,2.8785,40.005,3.0,2004
36132,1.0,Debris Burning,33.768453,-117.14723,Nov,0,13.50867347,1.765306122,48.31073446,0.3,2014
36133,5.0,Arson,31.04514736,-90.07901516,Apr,0,16.17964072,2.921030928,63.40375587,39.3,2013
36137,4.0,Debris Burning,36.09363,-92.01374,Aug,0,29.63515152,1.696969697,64.10909091,0.5,2011
36150,1.0,Arson,31.36987162,-89.80010377,Jan,0,5.410071942,2.097122302,66.56115108,0.0,1998
36151,5.0,Arson,32.170097,-85.265299,Jan,0,0.0,0.0,0.0,0.0,2003
36153,2.0,Lightning,42.95777778,-110.6919444,Jul,4,17.01910828,4.113461538,43.11612903,0.0,2000
36166,1.0,Arson,48.8142,-99.8458,Apr,0,7.153386454,4.463346614,56.56175299,0.0,2007
36169,103.0,Lightning,34.27351944,-84.6657,Jul,0,27.64717742,1.164919355,57.01777778,0.0,2012
36172,5.0,Debris Burning,33.702045,-81.285088,Feb,0,4.955414013,2.535031847,73.24712644,47.4,2011
36173,2.3,Debris Burning,35.011866999999995,-86.39613299999999,Jan,0,0.0,0.0,0.0,0.0,2014
36174,38.0,Utilities,33.8435828,-87.2769107,Jan,0,0.0,0.0,0.0,0.0,2011
36177,0.8,Lightning,47.566,-114.3332,Jul,1,22.22910798,2.6155660380000003,56.27358491,42.0,2012
36178,1.5,Utilities,43.92667,-122.94861000000002,Sep,0,22.90590278,0.0,0.0,0.0,2012
36183,1.2,Accidental,41.9514,-116.1331,Jul,0,19.13513514,2.92027027,53.81967213,0.0,2005
36193,3.2,Debris Burning,42.38252273,-77.28583245,Apr,0,5.947263682000001,3.957070707,66.55555556,6.2,2008
36195,3.0,Debris Burning,31.02433351,-89.82099605,Sep,0,24.02,1.76,70.0,0.0,2015
36198,1.0,Accidental,38.96743061,-80.25960339,Mar,0,4.58125,3.768125,48.21875,1.0,2002
36199,6.0,Accidental,31.8578,-81.2904,Feb,0,9.1625,3.4425,58.74683544,0.0,1995
36204,50.0,Debris Burning,44.46916667,-114.33305559999998,Oct,2,0.0,0.0,0.0,0.0,1999
36205,2.0,Debris Burning,33.97300091,-89.69358064,Oct,0,19.93081761,2.572327044,78.16,0.0,1996
36209,5.0,Debris Burning,36.0433333,-89.1866667,Nov,2,10.62350598,1.743027888,59.42231076,0.3,2005
36216,230.0,Arson,35.9134,-95.14013,Apr,1,15.36309524,2.7851190480000003,66.05102041,0.0,2015
36217,0.53,Arson,33.7099,-84.1783,Apr,0,15.59285714,3.125149701,69.47904192,18.0,1995
36227,20.0,Utilities,37.70611111,-119.7669444,Oct,0,2.951690821,2.947826087,59.84541063,3.9,2012
36230,7.0,Lightning,37.00305556,-80.99805556,May,0,16.696969699999997,0.627439024,51.53125,0.0,2001
36234,1.0,Lightning,45.3667,-67.4994,Sep,0,14.36697248,3.174311927,72.16666667,432.0,1995
36235,4.0,Arson,34.0359,-85.148,Feb,0,0.0,0.0,0.0,0.0,2002
36238,2.0,Debris Burning,34.87938,-87.54169300000001,Nov,0,6.134653465,2.58019802,63.21875,8.4,2005
36240,10.0,Lightning,35.385,-79.268333,Apr,0,18.42270916,2.175298805,63.72335601,22.1,2015
36242,2.5,Utilities,33.8267,-112.3714,Jun,1,31.44642857,2.120833333,16.74404762,0.0,2010
36251,90.0,Lightning,44.9011,-113.0125,Jul,3,17.97202381,2.663690476,71.14285714,0.0,2013
36254,1.25,Lightning,41.66778151,-73.72970488,Apr,0,9.36040404,2.833939394,0.0,0.0,2008
36260,17.64,Debris Burning,30.63598333,-95.91915,Sep,0,25.65627907,1.5492891000000002,69.2,0.5,2015
36273,2.0,Debris Burning,34.24333432,-88.37042791,Jun,0,29.01298701,1.561038961,69.44,0.0,1998
36274,45.0,Lightning,38.7666,-114.6675,Aug,2,0.0,0.0,0.0,0.0,1996
36279,2.1,Debris Burning,31.849486,-87.560897,Aug,0,26.81646825,0.0,0.0,0.0,2007
36280,10.0,Lightning,33.3268,-105.1322,Jun,0,31.70416667,3.6875,26.64166667,0.0,1994
36282,2.5,Lightning,48.13083333,-116.26583329999998,Aug,5,19.662,1.2032,53.81057269,0.0,2014
36283,1.5,Utilities,30.703000000000003,-85.8764,Nov,0,-10.55143849,1.194642857,0.0,0.0,2014
36284,260.0,Arson,29.58333333,-94.51666667,Oct,0,23.85322581,5.55203252,64.05785124,0.3,1992
36291,11.0,Lightning,36.4125,-78.44,Jul,2,28.09423459,3.209145129,70.5805169,3.8,2010
36295,1.5,Debris Burning,42.0897,-78.4607,Nov,0,7.530815109,3.441716567,71.9132321,0.0,2015
36299,3.0,Debris Burning,36.551609,-93.246018,Mar,0,6.006472492,3.789320388,60.55067568,0.0,2013
36300,17.0,Arson,36.71694444,-92.78388889,Oct,0,19.23076923,2.184615385,63.06060606,8.9,1999
36314,3.0,Accidental,44.39528847,-89.35854514,Apr,0,4.501948052,4.833766234,65.6369863,0.0,1996
36318,3.0,Utilities,42.7544,-112.2325,Jul,0,22.96548223,5.064974619,30.69035533,0.0,2001
36320,1.0,Accidental,35.68301667,-79.03323333,Nov,0,8.107287449,2.627327935,66.31905782,0.0,2012
36326,45.0,Debris Burning,34.90324999,-94.67381668,Nov,0,16.23931624,1.839316239,62.07894737,0.0,2010
36327,40.0,Arson,31.23155402,-89.46166463,Mar,0,12.7222973,3.431756757,68.58783784,0.0,1995
36330,0.8,Accidental,44.26861,-89.73778,Jul,0,21.65051546,3.518041237,67.47938144,28.0,2015
36336,56.3,Lightning,38.38712,-113.25673,Jul,2,0.0,0.0,0.0,0.0,2000
36337,15.0,Arson,30.450774,-88.3182,Mar,0,15.0267658,3.865427509,85.18007663,13.7,2003
36339,10.0,Arson,31.349345,-85.935626,Apr,0,16.50819672,2.553005464,63.81420765,18.3,2005
36352,1.5,Accidental,33.3501,-110.484,May,0,17.99166667,1.860526316,63.30405405,0.0,1992
36363,4.0,Lightning,39.45,-108.8673,Sep,2,0.0,0.0,0.0,0.0,1994
36368,1.0,Debris Burning,31.74918254,-88.83232071,Jan,0,9.966666667,1.947058824,77.40196078,0.0,1992
36380,1.0,Debris Burning,47.8677,-95.0242,Apr,0,5.560509553999999,4.141401274,54.47770701,0.0,1999
36384,4.0,Utilities,39.825,-78.52389000000001,Apr,0,7.4808,4.565060241,68.25877193,7.7,2012
36387,640.0,Lightning,35.60266,-103.5998,Jun,0,23.37790055,4.995,39.40555556,4.0,2009
36391,0.85,Debris Burning,33.9674,-85.2709,Sep,0,22.14691358,1.303703704,61.18518519,0.0,1993
36393,20.0,Lightning,40.0505,-117.5679,Jul,0,24.13333333,3.37,38.46666667,0.0,2002
36394,4.5,Debris Burning,33.71854444,-83.87373333,Apr,0,11.85576923,3.742718447,46.89215686,0.0,2013
36395,2.5,Arson,35.7356,-94.5411,Jan,0,0.0,0.0,0.0,0.0,2015
36398,4.0,Arson,33.37775,-110.44342,May,0,28.05705882,4.192352941,15.02941176,0.6,2009
36402,230.0,Debris Burning,29.27338,-103.29456,May,2,9.125,0.0,0.0,0.0,1999
36409,5.0,Accidental,34.46458,-92.9652,Oct,0,19.53763441,1.761290323,66.78494624,5.8,2011
36421,45.0,Arson,33.441826,-79.81336999999999,Mar,0,12.87225549,2.510578842,69.84729064,0.0,2011
36428,17.0,Accidental,36.925,-84.62799999999999,Mar,0,0.035928144,3.292215569,54.99401198,0.0,2002
36430,22.0,Debris Burning,34.56466704,-89.05134882,Nov,0,15.32091837,2.743589744,60.98974359,0.0,1999
36433,1.0,Arson,47.9358,-99.0692,Mar,0,9.026104418,4.787927565,64.5,0.0,2012
36435,1.32,Debris Burning,32.6467,-82.723,Jun,0,24.22933333,2.394666667,82.59259259,12.9,1997
36439,4.5,Lightning,42.3342,-107.643,Jun,2,20.6627451,3.510294118,26.2254902,0.0,2006
36443,0.75,Debris Burning,32.7326,-83.1501,Mar,0,14.12797619,3.4053571430000003,67.42465753,68.5,1992
36444,3.1,Debris Burning,36.615683,-85.125883,Mar,0,9.630172414,1.810775862,72.4695122,6.9,2015
36445,0.51,Debris Burning,34.8586,-84.8238,Nov,0,8.007142857,1.4371428569999998,53.59285714,0.0,1997
36447,2.15,Arson,44.89957971,-74.93497985,Jun,0,16.42668712,1.741104294,82.69655172,33.6,2006
36451,60.0,Arson,33.83798465,-89.9782403,Feb,0,7.480606061,2.334756098,53.6402439,0.0,1993
36456,35.0,Arson,37.51666667,-83.84166667,Oct,6,10.6422619,2.4380952380000003,55.46625767,0.0,1994
36458,0.82,Debris Burning,32.8521,-81.7063,May,0,24.78037383,1.811448598,65.06775701,0.0,2002
36462,23.44,Debris Burning,30.8646,-84.374,Sep,0,25.08153846,3.200769231,55.91338583,0.0,1993
36466,11.0,Arson,38.33333333,-96.0,Apr,0,14.26521739,6.407826087,52.58260870000001,6.0,1993
36470,2.0,Arson,33.2668,-105.7172,Jan,0,0.0,0.0,0.0,0.0,2000
36471,2.0,Lightning,29.18166667,-81.955,Jun,9,27.2875,1.226875,70.04375,0.0,1998
36473,10.0,Arson,34.3344,-93.1047,Jul,0,30.1201005,2.8050251260000003,59.3718593,10.2,2012
36475,2.0,Accidental,36.7842,-109.2854,Jul,0,0.0,0.0,0.0,0.0,2000
36479,1.0,Debris Burning,47.36431588,-95.31712393,May,0,5.541098485,2.438636364,72.65436893,0.0,2013
36487,1.39,Accidental,32.6471,-83.9746,Mar,0,18.270238100000004,2.576190476,62.224,113.7,1992
36490,461.0,Arson,37.75442984,-81.7725057,Nov,1,7.909090909,3.4160377360000003,51.40566038,0.0,1999
36491,222.0,Lightning,42.31755,-116.9923,Aug,7,18.67283951,3.220987654,26.38271605,0.0,2002
36498,2.0,Arson,34.65649999,-95.229,Aug,0,27.84916201,2.098324022,70.08379888,0.0,2010
36502,1.0,Arson,31.22116984,-89.82615516,Mar,0,17.358,2.666666667,74.46666667,0.0,1994
36512,12.84,Debris Burning,32.54991199,-84.29895011,Feb,0,6.724206349,2.164087302,57.84631148,0.0,2011
36513,3.02,Arson,33.1268,-83.1948,Feb,0,8.530456852999999,2.3949238580000003,60.57216495,3.0,2001
36516,13.3,Arson,33.27527778,-79.71416667,Mar,0,16.055999999999997,2.6778,67.67857143,0.0,2011
36520,1.0,Accidental,33.4003,-110.4179,May,1,21.77639752,3.932298137,31.72049689,0.0,1998
36521,1087.0,Utilities,36.272147,-96.284317,Mar,7,9.987896825,3.789285714,42.1765873,0.0,2014
36526,20.0,Debris Burning,39.903614000000005,-81.811984,Mar,0,6.0796875,2.9390625,61.61979167,6.9,2015
36532,10.0,Debris Burning,33.3725,-105.24563899999998,Feb,0,8.156504065,4.461396304,36.90200445,0.0,2015
36538,13.26,Arson,32.04042561,-83.12976742,Feb,0,15.58266129,2.489837398,66.21832884,0.0,2011
36546,1.0,Debris Burning,31.57108665,-90.27182829,Jan,0,0.0,0.0,0.0,0.0,2015
36551,30.0,Lightning,45.5208,-107.2715,Aug,0,21.92202381,2.476691729,36.4488189,0.0,1994
36580,54.1,Lightning,42.4227,-113.2017,Aug,0,22.35714286,4.847826087,37.7826087,0.0,2001
36585,2.0,Lightning,42.8132,-112.5658,Aug,0,24.68421053,2.585964912,49.07142857,24.9,1999
36588,10.0,Arson,31.268219,-88.031494,Apr,0,16.91758621,5.405517241,71.70714286,432.4,2005
36594,83.0,Lightning,31.31301667,-94.90615,Aug,0,32.45168539,2.082022472,48.70337079,0.0,2011
36597,3.0,Debris Burning,33.931629,-80.300064,Dec,0,10.97017893,2.8371769380000003,58.01712329,0.0,2012
36608,2580.0,Lightning,40.5333,-114.2675,Jul,10,30.48596112,3.569978402,12.98056156,0.0,2003
36618,0.7,Accidental,44.517972,-83.327056,Mar,0,6.83452381,3.224406048,70.60907127,0.0,2012
36623,5.4,Debris Burning,40.0217,-108.0686,May,1,0.0,0.0,0.0,0.0,2009
36628,10.0,Utilities,38.336944,-90.290556,Sep,0,21.16210526,2.99754386,84.62288136,67.4,2008
36630,15.0,Arson,30.47166667,-88.82416667,Jan,1,0.0,0.0,0.0,0.0,2000
36632,2.0,Debris Burning,40.7633,-73.2102,Apr,0,9.755238095,5.177403846,64.60406091,26.7,2015
36635,25.0,Utilities,41.85447693,-96.95245361,Oct,0,13.58350101,2.420523139,54.86708861,0.0,2011
36636,1.0,Accidental,47.803,-95.02,Apr,0,6.779761905,4.084126984,54.15308151,0.0,2010
36637,2.0,Lightning,43.41194444,-111.3383333,Aug,1,14.22754491,3.10239521,44.59281437,0.5,2000
36645,0.7,Lightning,39.295,-110.0438,Jul,1,29.85714286,1.5,37.28571429,0.0,2002
36654,21.4,Lightning,28.4568,-81.0294,May,0,25.20969388,4.025,69.62244898,23.4,2011
36657,2.0,Debris Burning,34.2310518,-86.78487940000001,Feb,0,-4.919742063,4.739285714,0.0,0.0,2011
36659,1.0,Arson,39.120689,-122.619889,Sep,0,22.5,1.576687117,48.22699387,0.0,2004
36666,1.0,Utilities,41.47874832,-98.97754669,Sep,0,11.94171429,1.249714286,67.6,0.0,2011
36668,1.0,Utilities,48.0964,-105.2091,Aug,0,19.68333333,3.875,55.0,0.0,1994
36674,5.5,Accidental,43.5213,-90.35808,Mar,0,5.65755814,2.63372093,61.08139535,0.0,2009
36684,2.0,Lightning,30.9661,-85.5714,Jun,0,27.51237624,1.922277228,58.0,0.0,2011
36685,65.0,Arson,34.6375,-95.0614,Mar,1,14.01988072,2.723260437,56.28714859,0.0,2012
36686,19.0,Debris Burning,44.42351,-104.46283,Apr,0,19.62266865,0.0,0.0,0.0,2012
36689,1.0,Lightning,31.77299167,-81.6639,Jul,0,26.00737705,2.532786885,77.74590164,9.0,2015
36690,33.6,Debris Burning,30.8467,-82.0391,Mar,0,12.83953488,3.06588785,69.27878788,0.6,2002
36692,3.0,Debris Burning,31.110174,-86.454803,Feb,0,0.0,0.0,0.0,0.0,2006
36708,1.0,Debris Burning,43.1508,-73.4491,Apr,0,4.25,2.925663717,71.17256637,21.3,2015
36718,150.0,Accidental,45.13333333,-111.45,Oct,3,5.790361446,2.085542169,46.46987952,0.0,1999
36719,43.0,Arson,31.174376,-85.833312,Mar,0,15.31736527,1.448502994,57.47272727,0.0,2007
36725,550.0,Lightning,33.38333333,-108.09166670000002,Mar,99,13.20302419,3.616733871,31.78225806,0.0,1995
36736,12.0,Lightning,27.0397,-82.0122,May,0,24.68061224,2.676923077,69.38743455,5.3,2011
36746,139.0,Debris Burning,34.34648553,-88.26656004,Mar,0,12.50076923,3.809230769,45.5703125,0.0,1994
36747,70.0,Accidental,42.1167,-96.367,Apr,0,0.0,0.0,0.0,0.0,1995
36751,21.0,Debris Burning,37.3565,-83.3856,Mar,1,7.728806584,1.733471074,67.77731092,10.4,2015
36756,1.0,Arson,26.15138889,-98.20388889,Jul,1,23.64628099,4.905785123999999,64.99166667,0.0,2005
36759,889.0,Arson,36.5883333,-92.8308333,Feb,1,1.293548387,2.822258065,62.7804878,0.0,2010
36760,5.0,Lightning,42.988,-115.4698,Jun,1,19.95705521,3.687116564,33.19018405,0.0,1999
36766,2.0,Debris Burning,43.2524,-115.8493,Nov,0,7.11257485,3.69760479,75.06569343,25.0,1995
36767,1.0,Debris Burning,33.48614,-92.52633,Jun,0,26.25049702,1.6,64.0167364,0.0,2011
36769,30.0,Lightning,34.12,-107.96833329999998,May,0,28.51071429,5.713690476,68.34523809999999,0.0,1994
36770,0.95,Debris Burning,32.2704138,-83.47363438,May,0,22.422,1.9552,72.97038724,0.0,2012
36779,3.0,Debris Burning,30.99472131,-89.51723702,Jan,0,0.0,0.0,0.0,0.0,2014
36783,4360.0,Lightning,45.14779,-120.22308,Aug,3,22.09649123,4.60877193,42.64035088,0.0,2000
36784,2.6,Accidental,41.4341,-109.4326,Jul,34,23.45210526,4.315789474,33.28421053,0.3,2006
36785,1.0,Debris Burning,35.260866,-79.727866,Feb,0,0.0,0.0,0.0,0.0,2015
36799,1.0,Arson,40.50664,-122.53876,Aug,1,26.44583333,4.091666667,79.29166667,0.0,2013
36802,3.0,Lightning,45.33138889,-117.39055559999998,Aug,3,17.31944444,3.0063492060000003,55.81349206,14.2,2007
36808,1.0,Arson,33.3667,-110.4507,May,0,22.69107143,1.572357724,43.55462185,0.0,1992
36811,5.0,Debris Burning,33.28817694,-90.07946734,Feb,0,14.59177215,3.660126582,74.04458599,0.0,1994
36821,2072.0,Lightning,65.4589,-150.9422,Jul,18,17.52380952,2.112195122,60.0,0.0,2007
36825,1.25,Debris Burning,38.568494,-82.58636700000001,Nov,0,8.93452381,2.190277778,66.70309278,9.4,2015
36828,63.4,Utilities,42.5244,-114.0039,Jun,0,18.06619718,3.152112676,59.43939394,7.7,2006
36831,2.8,Debris Burning,33.7442,-84.0139,Apr,0,17.9327381,3.052694611,65.66467066,32.0,1996
36833,15.0,Debris Burning,33.792718,-85.438009,Jun,0,18.68263473,1.81257485,72.04790419,0.0,2006
36835,1.0,Debris Burning,39.56,-97.65,Apr,0,12.70257937,5.004563492,48.25595238,16.2,2015
36846,1.0,Arson,30.97165474,-89.37211262,Feb,0,9.136746988,2.035542169,58.3313253,0.0,1995
36850,35.0,Debris Burning,32.02261498,-82.70366276,May,0,22.644,2.3156,77.40829694,0.0,2012
36860,25.0,Lightning,31.93277778,-94.21388889,Jun,0,28.36526946,2.341365462,60.76706827,0.0,2011
36864,1.0,Accidental,33.1334,-110.1173,May,0,22.6396728,2.408588957,25.52556237,0.0,1993
36868,5.0,Debris Burning,44.22955906,-85.14414822,Jun,0,16.19090909,1.672727273,0.0,0.0,1992
36870,10.0,Lightning,66.9839,-154.1767,May,6,13.86182336,2.6438746440000003,46.51282051,0.0,2011
36885,100.0,Lightning,40.8471,-116.3531,Jul,1,20.86470588,1.962352941,28.12352941,0.8,2000
36893,3.0,Arson,45.23333333,-122.0816667,Sep,0,21.58064516,3.661290323,71.87096774,0.0,1996
36895,1.0,Accidental,33.3517,-110.4518,Jun,0,26.04242424,4.346060606,22.90909091,0.0,1998
36898,1.35,Debris Burning,32.76926644,-82.56212054,Jan,0,9.336956522,2.257971014,67.59545455,0.0,2012
36899,1.5,Accidental,35.5692,-113.2697,Apr,0,15.32264151,5.3735849060000005,19.65408805,0.0,1996
36907,2.0,Accidental,44.0733,-99.6323,Apr,0,6.507216495,5.17371134,57.01058201,0.0,2000
36917,15.0,Utilities,35.3853,-96.5953,Mar,0,8.648979592,4.2334693880000005,65.95957447,0.0,2009
36918,84.0,Debris Burning,36.958,-94.9089,Mar,0,12.37698413,3.357142857,65.63727455,0.0,2011
36928,12.0,Debris Burning,34.81216666,-76.94216666,Mar,0,0.0,0.0,0.0,0.0,2010
36930,3.3,Debris Burning,33.77806667,-85.34614722,Mar,0,5.992015968,3.217964072,64.11949686,0.0,2013
36932,4.04,Accidental,33.09874763,-81.69661569,Feb,0,11.84708249,2.214486922,58.61751152,0.0,2011
36939,2.0,Debris Burning,33.390246999999995,-112.256309,Apr,0,26.17272727,2.911818182,20.8,0.0,2010
36940,76.0,Debris Burning,30.25398397,-89.445527,Oct,0,25.38527607,3.737423313,0.0,0.0,2014
36941,4.0,Debris Burning,46.441,-120.69673,Jun,1,26.12857143,3.614507772,32.13471503,0.0,2015
