,fire_name,latitude,longitude,state,remoteness
38940,DARK,34.25305556,-118.1963889,CA,0.4791306686608707
38942,20236,34.71666667,-95.34083335,OK,0.2558570738597625
38944,UNNAMED FIRE 0372,35.639097,-120.015642,CA,0.4967942542176871
38946,FOX HUNTERS KNOB #3,37.48806,-83.70733,KY,0.1477323850043446
38949,EAGLE CREEK,45.875,-114.85833329999998,ID,0.4402316067320799
38952,25TH DRIVE (24-4),30.5673,-82.9307,FL,0.1453419338827202
38963,FLASH LAKE,47.98666667,-91.475,MN,0.2146033156696436
38967,1.01201E+13,32.26586988,-89.12462638,MS,0.2000196124535747
38977,HONEYMOON FR,34.79166667,-89.34166667,MS,0.2002993460732185
38978,SMITH I,48.8681,-99.7226,ND,0.2917175753223178
38981,UTE TRAIL,37.1906,-108.7247,CO,0.3827582648749539
38983,FM 109 COMPLEX,29.79616667,-96.52533333,TX,0.2705053302507199
38987,OTA 57,43.2664,-116.1775,ID,0.4542604738414648
38998,DRY CREEK,43.72666667,-116.10666670000002,ID,0.4533955017308315
39000,FOIL,35.0334,-107.4006,NM,0.3710427505417115
39003,GUNTLEY,39.2082,-123.0844,CA,0.5263890113815686
39004,DAHLBERG,48.3225,-104.8805,MT,0.3413161105792697
39017,DAVENPORT PLACE FIRE,35.52471667,-77.45715,NC,0.0935827989824171
39021,WEED,45.755,-100.9393,SD,0.3039204542749545
39031,PLUTO ROAD,37.705942,-81.03289968,WV,0.1237991976435277
39032,JURASSIC,33.3667,-110.4467,AZ,0.4020750514894393
39033,ANNUAL,41.45,-123.5133333,CA,0.5298388369182743
39036,CONCHO,33.81861111,-109.38055559999998,AZ,0.3912529452540714
39047,BIG HOLE,40.90128,-107.97942,CO,0.3736549768492838
39048,STAIRS II,36.15666667,-118.7066667,CA,0.4831428612756245
39051,BIG COULEE,47.5828,-107.5123,MT,0.3670665890204672
39055,SWATHER FIRE,35.11381,-98.6575,OK,0.2868357813814033
39065,BROKEN,34.12277778,-117.74944440000002,CA,0.4746807337171648
39067,2015021,37.62,-99.27,KS,0.291200765810905
39068,2760 SIGNAL PEAK RD.,46.3472,-120.7343,WA,0.4997037850171826
39074,BTT NE 51,67.2996,-149.5361,AK,0.8120369305165203
39089,ELANORE AGAIN,47.9077,-118.3233,WA,0.4747962793689448
39091,OTHER FIRE 4,37.64666667,-88.3525,IL,0.1896075346004235
39092,FY2000-MCINTOSH-097,31.4636,-81.4954,GA,0.1318842379354436
39093,HILLBERRY,40.4242,-107.9772,CO,0.3738366445411805
39105,DELAMAR,37.1189,-114.9189,NV,0.4443184900192301
39108,THIRTY NINE,35.93705,-88.9023,TN,0.1955832842176883
39110,FY2014-CHATTOOGA-045,34.44083333,-85.39941111,GA,0.164728206831296
39112,COYOTE,41.2075,-120.2866667,CA,0.4967558248621913
39117,RL206,47.8619,-95.0183,MN,0.247522918962088
39118,PALUKA X2 FIRE #2,30.50138889,-95.59916667,TX,0.2612562440694461
39133,COPPER 3,34.49583333,-112.52694440000002,AZ,0.4219654061337823
39138,FY2002-WALKER-067,34.7387,-85.23899999999999,GA,0.1630931268466975
39146,DIANE,43.67972222,-85.9575,MI,0.165307238178989
39147,PUSH,45.2,-106.5856,MT,0.3585569545777123
39148,ALERIDGE FIRE,32.18113333,-100.1769833,TX,0.3032378854905355
39152,WINDOWROCK,35.6717,-109.0556,AZ,0.3868826219423897
39153,FY2015-WAYNE-046,31.64669444,-81.86588889,GA,0.1350385117104633
39171,RED,34.185,-105.7427778,NM,0.3554213712473142
39172,KING MOUNTIAN,41.606314000000005,-112.588624,UT,0.418900512712598
39177,53 CREEKWOOD,28.1948,-81.9567,FL,0.1386100717428839
39181,HORSESHOE,35.43027778,-111.7955556,AZ,0.4141085109482842
39182,DEEP LAKE,44.89416667,-109.35916670000002,WY,0.3858155816635111
39184,BUTTE CREEK,44.15055556,-103.4297222,SD,0.3282629824848484
39186,RENDEZOUS,42.9758,-108.4309,WY,0.3772898784646064
39191,21 CREW,33.1867,-110.1806,AZ,0.3995692202816832
39194,RED LAKE 561,47.8597,-94.8355,MN,0.2458153813499901
39197,POWER DAM,38.87222222,-119.6919444,NV,0.491726152564012
39198,SILVER,38.76833333,-120.3533333,CA,0.4985351017211545
39204,GRAMBAUER MOUNTAIN,48.40333333,-115.77944440000002,MT,0.4489850832989521
39207,BLUEBERRY,42.89611111,-109.6186111,WY,0.3889981126148722
39213,WETJEN LANE FIRE,29.87131167,-97.0337883,TX,0.2752283193729767
39214,LIGHT 39,41.459853,-122.944483,CA,0.523958899967423
39215,ECHO,42.62066,-115.64418,ID,0.449111516547767
39221,INDIAN,33.0695,-105.4972,NM,0.3537845594460342
39224,LAST DAY,34.57777778,-85.19472222,GA,0.1627967143179201
39225,BEESTING,36.08135,-93.233,AR,0.2353780772175395
39226,SANDY FIELD FIRE,35.10893333,-78.7035,NC,0.1047505046864896
39231,GREENBRIER ROAD,39.24474581,-80.58225948,WV,0.1190371421737279
39234,SABADAN,35.0166,-119.0093,CA,0.4869106627854271
39238,DORIS BUTTE,46.57166667,-115.4183333,ID,0.4456962515330549
39246,WHITE BEAR,47.5725,-101.9932,ND,0.3136126117334221
39260,STEAMY POINT,38.56666667,-109.1916667,UT,0.3866293047576374
39261,ST.ANNS,48.1325,-105.2819,MT,0.3452394268568777
39262,BROCK S,48.1461,-104.9183,MT,0.3417110799815119
39263,TODD FARM ROAD,34.5652,-78.89345,NC,0.1067606966523073
39268,WF- 64 BREAK 8,28.8825,-80.9756,FL,0.1293200047523335
39274,KELLY CRK,41.2332,-117.0843,NV,0.4641732785481156
39280,STIFF ROCK,47.8366,-117.9314,WA,0.4708302379172457
39287,NEWVILLE,39.802114,-122.32464,CA,0.5182776668908429
39288,GRASSY FORK,37.22599,-82.6873,KY,0.1387610885277233
39289,NAMINGHA,35.9333,-110.6674,AZ,0.4026250530791921
39290,LOWRY RUIN,37.5853,-108.9289,CO,0.3845517179875668
39298,STERLING AV  HIGHLAND 236,34.120067,-117.246067,CA,0.4695833668537688
39304,NE 30022,36.2333,-95.1086,OK,0.252763965089348
39305,BLANCA,35.48388889,-107.3338889,NM,0.3701135954261234
39306,POLE CAT,33.70666667,-85.58666667,AL,0.1668978345080312
39313,TOPAZ,48.125,-91.13666667,MN,0.2114615915964881
39318,MON3598035,34.7335,-93.50437,AR,0.2387203823308594
39320,DALY 1,44.39616,-105.65212,WY,0.3496980539971213
39322,SMOKEY,37.81366,-119.67365,CA,0.4920763873480305
39323,380,39.54,-101.67,KS,0.3131299338418332
39325,FORT FAIRFIELD,46.83333228,-67.86666996,ME,0.0068022651847794
39332,ESTATE,35.027683,-120.5306,CA,0.5024347935235407
39334,THOMPSON,45.4147,-107.1015,MT,0.3635345749531307
39339,FY2013-BERRIEN-006,31.45343333,-83.23189722,GA,0.147355730648401
39344,PINE CREEK # 3,41.0872,-123.7025,CA,0.5319423864733597
39346,AUSTIN,32.273292,-85.252864,AL,0.1648842008680835
39347,KUDU,34.0494,-114.3031,AZ,0.4399946331424536
39348,EAST RIVER (12),30.4809,-82.6568,FL,0.1429660595093342
39352,MONUMENT,39.229619,-121.36155,CA,0.5086428223343225
39355,HURDLE 2,34.85833333,-89.32333333,MS,0.2000896394030771
39357,CHINA,33.87833333,-110.93666670000002,AZ,0.4065784034882473
39360,DANSKIN,44.06666667,-115.8513889,ID,0.4507164428450918
39366,ORCHARD,33.10805556,-79.77138889,SC,0.1154541814650425
39374,LINDELL,33.71997,-117.35053,CA,0.4709054631052667
39378,SCARBOROGH FIRE,31.64875,-98.78731667,TX,0.2904227353592474
39381,RIVERVIEW,36.965121,-120.107192,CA,0.4969628802163242
39383,INDEPENDNC,40.2422,-109.89,UT,0.3927217317985982
39390,OLD AGENCY,45.5672,-97.2931,SD,0.2693684737264115
39395,GOODWILL HOLLOW,37.34806733,-81.27805457,WV,0.1261637403553819
39402,BIGFOOT,31.04166667,-89.14166667,MS,0.2010817810939611
39409,SIERRA,38.8626,-121.217533,CA,0.5073420891055693
39414,BEACH,36.6667,-106.1672,NM,0.3580387888222203
39428,BUCKHORN,30.33666667,-84.55833333,FL,0.1600951351926938
39431,NORTH BRADY FIRE,38.81638889,-82.61111111,OH,0.1372572961767491
39436,BOOTS,43.0972,-102.5991,SD,0.3206086366536544
39439,LIMESTONE 1,41.095438,-87.8479,IL,0.1833872870447945
39442,LOCUST,38.0644444,-86.6733333,IN,0.174133786360497
39446,BLACK,39.97194444,-112.57666670000002,UT,0.4194711043949373
39454,CUTTERS 2,38.8769,-120.923519,CA,0.504320164501399
39460,SHEEP CREEK,40.7233,-116.8908,NV,0.4624283983882937
39463,IF YOU REALLY KNEW!,35.04618333,-79.5127,NC,0.1119037591118055
39467,NARROWS,40.41972222,-105.23583329999998,CO,0.3471096321956279
39477,BILL LUNDY RD (46),30.8457,-86.5385,FL,0.177553035058988
39489,BIG POOL,39.56484259,-78.04154265,WV,0.096531230738087
39491,MARY,48.8614,-99.8539,ND,0.2929675177157111
39503,30518,35.69309998,-94.69541664,OK,0.2492227199528585
39504,STRAIT,33.2334,-112.034,AZ,0.4178990151683459
39507,1.09201E+13,30.81700261,-89.49962713,MS,0.2045283162312554
39514,WILDCAT,34.835,-112.2527778,AZ,0.4190214347166787
39519,11100,39.935278,-89.670833,IL,0.2005279310614225
39525,SOUTH LOVE,38.52166667,-107.9883333,CO,0.3748358428142759
39528,QUAKING,32.97694444,-107.8938889,NM,0.3772243780799296
39529,BANANA FIRE (13),25.6307,-80.5088,FL,0.1280954568180821
39542,FAIRFIELD ELM,35.8486,-94.595,OK,0.2481926830735443
39552,FRITCH 2,35.6914,-101.5706,TX,0.3142277684599046
39555,RELFE,37.7,-91.96944444,MO,0.222771959991344
39557,JOHNSON CREEK,48.95638889,-114.5172222,MT,0.4362210537400834
39558,HONEY BUNCH #2,41.0256,-123.6478,CA,0.5314019254733828
39563,MCGEE CRK.,48.58935,-114.0487,MT,0.4315802341519779
39575,ZARSKY'S LUMBER,26.37472222,-98.85138889,TX,0.2954206424064165
39576,RIVER,44.0792,-99.6309,SD,0.2919175737456798
39577,"COUNTY RD 51, AL",32.950587899999995,-86.644362,AL,0.1769708299049559
39580,CANYON,33.803578,-117.505829,CA,0.472422482757306
39583,HWY 262 REKINDLE,46.97138889,-119.2663889,WA,0.4845703323939854
39589,OAK SPRING,35.4834,-108.984,NM,0.3862921468713629
39594,CENTERVILLE RD,40.0748,-77.30861999999999,PA,0.0898917472588378
39605,FY2001-MITCHELL-048,31.1559,-84.1754,GA,0.1560258163294763
39613,SW 207 AVE,25.638887,-80.543052,FL,0.128390505260197
39614,HEATHER HOLLOW,36.91805556,-90.48388889,MO,0.2095086402065711
39616,NEW GRADE  (24-6) ,30.5535,-82.8011,FL,0.144196291399433
39618,SHAVERS FORK,39.01245545,-79.72110809,WV,0.1115462575643413
39624,BF 6,43.6499,-116.1676,ID,0.4540344941594472
39627,MDF105,41.449290000000005,-121.34429,CA,0.507494216923049
39631,POOLE LANE,35.34277778,-79.84805556,NC,0.1146758158736567
39632,30420,35.87846667,-95.17191666,OK,0.2535642846857033
39639,300,41.6122,-109.3586,WY,0.3869130445431319
39640,RENSHAW,46.05666667,-115.2141667,ID,0.4437617373594569
39645,FY2011-CRAWFORD-047,32.67480918,-84.05498409,GA,0.1538353826276932
39651,BLUE OAK,36.195052,-118.80316100000002,CA,0.4841021930833968
39652,A1305059,42.1117,-96.362,NE,0.2616981562128215
39655,DEERFOOT,47.81166667,-116.6,ID,0.4573585246593423
39669,ADOBE,31.5667,-108.7167,NM,0.3863094620754255
39670,COUNTY,39.49666667,-119.9633333,CA,0.494198893124173
39678,S BULLDOG,37.0817,-112.7514,UT,0.4226592196141974
39680,HIGH DIKE,43.365,-84.03222222,MI,0.148088457981683
39681,WANO,39.820833,-101.797778,KS,0.3142247386085399
39691,CASPEN,43.91694444,-86.09666667,MI,0.1664890982349898
39693,FY2000-BIBB-033,32.8012,-83.527,GA,0.1490184949521977
39694,VOLCAN,33.153422,-116.54769,CA,0.4631724268841719
39698,LONG RIDGE 2,39.493055600000005,-82.1866667,OH,0.133152914691925
39700,6348,33.064,-94.074,TX,0.2451253769251646
39705,AIRPORT,36.0242,-106.0417,NM,0.3571879682175294
39707,RL122,47.87,-94.9794,MN,0.2471579538894763
39709,TELOGIA SOUTH (39),30.3442,-84.7817,FL,0.1620962992994066
39719,UNNAMED FIRE 0923,35.465036,-118.492781,CA,0.4813798818276855
39726,RIVER,39.70027778,-121.9452778,CA,0.5144201214798974
39729,FY2001-WILKINSON-040,32.9212,-83.2741,GA,0.1466734258976214
39732,GOVERNOR HILL (15),29.7172,-83.0417,FL,0.1470070244710157
39734,OR-BFZ-2173,43.82666667,-119.3666667,OR,0.4864141937981705
39743,FY2013-RANDOLPH-003,31.70011389,-84.70758333,GA,0.160396352785145
39751,GFX ASSIST 10,39.4555,-108.0444,CO,0.3749325960678513
39759,SEMINOLEOP,32.7456,-114.7041,CA,0.444900944741692
39764,"4034 JACKSON TRACE RD, AL",33.5091667,-86.10617540000001,AL,0.1717200185414773
39770,ACROSS FROM DUNLOW VFD,38.00189904,-82.41370053,WV,0.1359095520635274
39773,20079,34.80390002,-95.37205,OK,0.2560940603460815
39778,9186,31.05431667,-93.90101667,TX,0.244974408415783
39781,MP 310,44.711000000000006,-117.7397,OR,0.4696074930800447
39783,SWAMP FOX HWY,34.28333333,-79.00333333,NC,0.1079076263649401
39787,FY2011-CRAWFORD-032,32.6137837,-83.9452733,GA,0.1528952017113245
39791,SUMMIT #2,33.55166667,-110.92166670000002,AZ,0.4066482842171399
39792,FY2011-SCREVEN-109,32.87570791,-81.4958466,GA,0.130868068486275
39794,WILLIS ROAD,35.015099,-82.35186800000001,SC,0.1370648909425791
39796,BEARTRAP,42.808,-113.4972,ID,0.4275154840292565
39799,SCARBUROUGH,33.0789,-104.5517,NM,0.3446113605410952
39802,SNAKE FIRE,27.0823,-81.0362,FL,0.1314200315932612
39803,CRYSTAL01,36.6833,-109.0007,NM,0.385753219357849
39814,LAVA ROCK,41.9586,-116.1058,NV,0.4540062985038147
39815,FY2016-SCREVEN-005,32.70108611,-81.50553056,GA,0.1310763990444592
39817,BLACKJACK CIRCLE (08),26.9982,-81.9145,FL,0.139290086807887
39829,KNIFECREEK,45.1672,-101.8688,SD,0.3129670601166583
39846,PRAIRIE DOG,44.11,-99.9783,SD,0.2952129917130681
39850,STEER CREEK 6,42.75888889,-100.9477778,NE,0.304903584837578
39852,BARN OWL,28.29,-96.53,TX,0.2718014159645845
39854,FY2002-LEE-035,31.893,-84.1768,GA,0.1554893006717594
39868,OLD BLUE,38.33472222,-96.00277778,KS,0.2599944848200317
39870,POWER LINE,32.3401,-109.8728,AZ,0.3971254838603568
39883,BOGGS RUN 2,38.48287711,-81.24118717,WV,0.1252443138772905
39893,SING'BRIDG,45.6578,-100.5326,SD,0.3000626124143586
39895,KITTANNING HOLLOW RD,40.82206,-79.30946999999999,PA,0.1071027882206223
39901,SLIDE ROCK,35.649167,-94.610278,OK,0.2484544481147932
39906,HERN,34.8133,-98.3786,OK,0.2843829015535779
39907,LIVINGSTON - 110,30.261,-94.92276667,TX,0.255117323405958
39914,UNNAMED FIRE 0822,35.143722,-119.510869,CA,0.4919433555238712
39915,BORROW,34.44888889,-110.5488889,AZ,0.4023690476311494
39928,ARCHIES FORK,39.47788115,-80.58991425,WV,0.1189948544415075
39930,DAVIS ROAD-0173  (57),30.917,-87.0246,FL,0.1819020087674563
39931,EAGLE CREEK,48.34166667,-120.4241667,WA,0.4961429639212724
39932,HERMAN,48.8792,-99.7122,ND,0.2916171140953383
39939,533,44.068797,-120.028589,OR,0.4930946103340776
39944,CARTER,36.0867,-96.4294,OK,0.2652286524788616
39951,CHOKE HOLD,43.2139,-102.2699,SD,0.3174071135796326
39956,TRACKS,46.4275,-100.5935,ND,0.300459720576218
39957,JACKET,44.945,-114.5433333,ID,0.4373140613352473
39961,ORANGE,33.75805556,-111.25166670000002,AZ,0.409778978481083
39964,30308,35.87666664,-95.0205,OK,0.2521497536555774
39966,RL 082,47.8728,-94.9908,MN,0.247263998338677
39967,POSSUM TRACK,35.94676667,-78.59015,NC,0.1032485868872137
39970,CHILDRESS HILL #2,30.0495,-104.1844444,TX,0.3433116144321653
39989,TRAIN NO. 1,32.16188,-103.19665,NM,0.3321764272156635
39991,STATE 30140A,35.7208,-94.5686,OK,0.2480225636727588
39994,BLACKJACK-248,42.6933333,-121.264167,OR,0.5062025905020728
39996,FY2002-DECATUR-093,30.796,-84.3935,GA,0.1582576207040678
40000,HENDERSON - 93,32.40983333,-94.89433333,TX,0.2532368441087496
40001,FY2015-LOWNDES-005,30.86138889,-83.06888889,GA,0.1463482277766645
40002,BURKEHOLOW,45.5332,-118.6844,OR,0.4789779139595629
40009,TANK CYN,37.42109,-112.14464,UT,0.4164345603440185
40012,5.72014E+12,34.41135287,-88.21492633,MS,0.1902560536764441
40014,03-04-325 COUNTY LINE  FIRE-0856,29.8386,-82.1387,FL,0.1388606543059647
40015,RL057,47.8644,-95.1489,MN,0.2487434063552438
40016,GUNHAMMER,43.07,-98.2953,SD,0.2795788708349338
40023,118895-02222-02252015-1924,38.33613,-93.646606,MO,0.2379881509974042
40024,TOMBSTONE CREEK,34.6514,-94.9825,OK,0.2525476173196324
40029,LIVINGSTON - 781,30.80841667,-94.1338,TX,0.2473302094356844
40031,"181 PARNELL DRIVE, AL",33.538732,-86.5415537,AL,0.1756372951585134
40032,OR-MAF-202,44.25833333,-118.4694444,OR,0.4771478408625713
40033,R DAYS,46.0911,-100.6596,ND,0.3011682460458649
40034,ROCKRIDGE (53),28.2015,-81.9768,FL,0.1387830210962983
40036,BROKEN TILE (53) **,27.7198,-81.5816,FL,0.1356903860179175
40053,HAMMER,31.20722222,-94.21638889,TX,0.2477954288653547
40054,DEERMTN,41.3666,-111.0471,UT,0.4036856127700357
40058,"STANLEY RD. N. OF BROOKWOOD, AL",33.390197,-87.269373,AL,0.1823345099851006
40059,POOR FARM RD.,34.73913,-98.36021,OK,0.2842557178566771
40064,CHICO,33.0501,-105.5505,NM,0.3543156483846374
40067,AZURE,48.8931,-100.8365,ND,0.302329208580012
40077,WOODVILLE - 76,30.66833333,-94.20833333,TX,0.2481328075639202
40083,WF-18-JOE KING,29.359,-81.3129,FL,0.1319145291293448
40087,FY2001-CRAWFORD-014,32.6985,-83.8324,GA,0.1518242751709801
40095,SOUTH KEYS,36.533,-96.4547,OK,0.265208360055883
40105,HOOKER #2,34.34833333,-89.28,MS,0.200018438157429
40106,MUD HILL,43.1458,-102.8227,SD,0.3227418696895718
40113,OSO,33.5601,-110.3507,AZ,0.4009953454384627
40117,MAUDE LAKE,48.10833333,-92.35333333,MN,0.2226969012403694
40122,FY2011-COLQUITT-068,31.0513034,-83.75431035,GA,0.1523318663356527
40140,ENGINE,39.6166,-111.5674,UT,0.4096005199742898
40141,WEST CAMP,25.6769,-80.8233,FL,0.1308336717871339
40144,7093,31.2612,-94.56876667,TX,0.2510404219846058
40160,WNA 8,40.1969,-119.8219,NV,0.4924359040908543
40162,BARE BUTTE,46.65222222,-103.3805556,ND,0.3271356116522321
40164,EAGLE,35.1834,-107.5673,NM,0.3725802145885664
40165,JACKSON,37.2225,-113.3725,UT,0.4287775778955602
40166,TIGER 2,35.4415,-95.7886,OK,0.2596004422368609
40167,WATER TANK,35.638333,-85.15100000000001,TN,0.1617455350538723
40170,SECOND,36.50777778,-112.5236111,AZ,0.4207124295320334
40181,6039,32.46241667,-94.2066,TX,0.2467827889272493
40189,TELEPHONE,34.01888889,-108.52944440000002,NM,0.3827522701785271
40192,ROCKY HOLLOW,35.52666667,-84.13666667,TN,0.1526994389800859
40195,PONDEROSA,39.0632,-120.8266,CA,0.5032365526696387
40206,FISHERMAN CREEK,43.17611111,-110.2952778,WY,0.3955785675834984
40225,4,47.9794,-98.9969,ND,0.284963658095327
40234,APACHE,35.76666667,-99.65,OK,0.2958578505683034
40236,THAE,30.26111111,-82.33888889,FL,0.1403060619352685
40237,FY2012-CHATTOOGA-004,34.56285713,-85.16317721,GA,0.1625222338348784
40244,OTA 69,43.26127,-116.14241,ID,0.4539083756596436
40248,FY2015-MURRAY-003,34.61194444,-84.68722222,GA,0.1582099276891277
40255,CANYON FIRE,40.399894,-111.435117,UT,0.4079363077553288
40256,FY2002-GLYNN-010,31.3265,-81.5768,GA,0.1327095203002979
40266,RIM ROCK,35.071048,-120.506138,CA,0.5021574464891478
40277,SOUTH MYSTERY,63.48,-154.5,AK,0.8666298311100042
40280,MURDOCK,45.2986,-107.4428,MT,0.3669007555043388
40282,375,38.91,-95.52,KS,0.2551835852183375
40283,HOG SHOOTER,36.3378,-96.5378,OK,0.266101312238246
40287,722,37.29,-97.01,KS,0.2700097913938479
40289,KEN PLOT,17.98333333,-67.13333333,PR,0.0212534308337188
40293,KOKRINES HILLES,65.5814,-153.5108,AK,0.8562028481657915
40294,CASE COMBINE,34.89666667,-79.35333333,NC,0.1105942545635623
40296,FY2011-LONG-070,31.80546348,-81.9523625,GA,0.1356900559322986
40301,COTTON,35.585667,-88.6015,TN,0.1930474694195771
40305,LIVINGSTON - 933,31.12539989,-95.54916,TX,0.2603076008313709
40309,4510,30.15405,-95.40886667,TX,0.2597476429949257
40314,SCARY PILE,32.7525,-114.6167,CA,0.4440193939327126
40315,LIVINGSTON - 298,30.68222222,-94.31861111,TX,0.2491498396972564
40323,KINLEY,36.34625,-88.422733,TN,0.1909683815790546
40324,BASS CAT,34.1889,-97.0308,OK,0.2720600730771949
40325,ROLLING HILL DRIVE,36.238433,-80.3911,NC,0.1189352757300929
40335,COONEY,36.34361111,-118.5369444,CA,0.4813084867830892
40343,FY2012-CHARLTON-010,30.78332461,-82.09318151,GA,0.137712003233428
40345,FY2013-LONG-017,31.71311389,-81.74599444,GA,0.1339240389646916
40352,GOLD MINE,35.26795,-80.46421600000001,NC,0.1201613304860238
40358,FIREBIRD,43.75792,-116.46978,ID,0.4570485075141008
40364,WALKER BOT,46.1667,-100.6337,ND,0.300903264674047
40371,VAN LEAR (MILLERS CREEK),37.7697,-82.8388,KY,0.1398205300404618
40373,CYCLONE,48.73916667,-114.35444440000002,MT,0.4346201581820375
40375,BURNT POLLY,36.9725,-94.818,OK,0.249628696507961
40381,FY2002-RANDOLPH-001,31.7732,-84.7598,GA,0.1608117657108052
40384,6098,32.5835,-94.18635,TX,0.2465081244049189
40391,CATAMARAN(35),28.9029,-81.4384,FL,0.1334056164953048
40405,BROWN (49),28.2056,-81.4307,FL,0.1339289107774637
40406,COTTON,37.99916667,-119.9422222,CA,0.4947216919293444
40425,CHERRY GROVE 2,45.4428,-123.2686,OR,0.5259943950698565
40429,SPRING CR.,39.443611,-90.796667,IL,0.2110888919939051
40433,GOODWIN RD (03),30.4803,-85.4702,FL,0.1681871783886952
40435,SPRING CREEK,47.11303468,-95.9302284,MN,0.2562017435466417
40442,LIVINGSTON - 309,30.7425,-95.78583333,TX,0.2628180854795234
40445,ALLEN HOUSING,43.2708,-101.9158,SD,0.3139911214703046
40452,MALLOY,31.88416667,-88.95972222,MS,0.1987897251143044
40460,ALKALI,42.9832,-115.3509,ID,0.4460335307179515
40464,DOLANS TRAP WFU,39.9353,-114.615,NV,0.4398584332631829
40468,WILNER,40.584653,-73.88499,NY,0.0599877580794474
40474,HELPER,39.6917,-110.8483,UT,0.4024391350556835
40476,LINDEN - 68,32.93189417,-94.6097975,TX,0.2502120975688131
40477,RED LAKE 052,48.03,-94.91111,MN,0.2464922870921175
40482,FLAT ROCK,36.10253333,-80.7756,NC,0.1224146993506123
40488,MT. PLEASANT ROAD,39.905,-76.07972,PA,0.0792673492382161
40491,OLD RT. 75,38.35521305,-82.5104637,WV,0.136590341278646
40496,CINNABAR,41.905,-122.7416667,CA,0.5216926297046773
40501,RT 92,37.98443206,-80.09278162,WV,0.1153401523946011
40507,RL231,47.9897,-95.5214,MN,0.2522073225743007
40508,MUSKRAT,46.83796,-122.65864,WA,0.5193708813559275
40513,NEWELLTOWN,41.58274,-76.9142,PA,0.0858173209567889
40516,BURNETT WF,43.49777778,-88.72222222,WI,0.1904662723801384
40518,BALAKAI MESA 1,35.91861,-109.84506,AZ,0.3945111234987173
40520,CRABTREE,33.57166667,-111.26833329999998,AZ,0.4100691225201347
40524,THOMISON,36.670375,-96.011317,OK,0.2609675707761902
40533,301-C,31.06166667,-89.17166667,MS,0.2013408134306145
40540,SPITTOON,43.69961,-106.64592,WY,0.3595867966124004
40542,LOOKING GLASS,35.29527778,-82.78916667,NC,0.1407890366250668
40548,CEDAR CREEK,35.5585,-87.96967,TN,0.1873068671156978
40558,LA CASITA,26.29277778,-98.71416667,TX,0.2941959818875244
40563,10172,34.32766666,-95.257,OK,0.2553218442114342
40566,ROYBAL,35.63111111,-105.64,NM,0.3535158755034808
